user;date;text;favorite_count;retweet_count;retweeter_usr
hodlfox;Wed Feb 16 23:59:40 +0000 2022;RT @CNN: Russia has added about 7,000 troops along Ukraine's border, despite claims of pullback, US administration official says https://t.…;0;120;AP
SerendipitySays;Wed Feb 16 23:59:40 +0000 2022;"RT @itvpeston: “If we're provoked or attacked by Ukraine then, as any normal country would, we might contemplate some kind of response”

Ru…";0;3;AP
loveis716;Wed Feb 16 23:59:39 +0000 2022;RT @ChristopherJM: NEW—US senior administration official: Yesterday, Russian government said it was pulling troops away from the border of…;0;230;AP
typolinb;Wed Feb 16 23:59:39 +0000 2022;RT @JenniferJJacobs: The Kremlin’s claims this week that it had begun to remove troops from Ukraine’s borders were false, senior U.S. admin…;0;199;AP
Eak202Sc;Wed Feb 16 23:59:37 +0000 2022;"RT @TelegraphWorld: ⚠️Russia is creating a ""new normal"" by using military force to contest the principle of sovereignty in Europe, Jens Sto…";0;7;AP
Char13348022;Wed Feb 16 23:59:37 +0000 2022;RT @CNN: Russia has added about 7,000 troops along Ukraine's border, despite claims of pullback, US administration official says https://t.…;0;120;AP
antifa_Pope;Wed Feb 16 23:59:36 +0000 2022;"RT @95Smokey: Vaush's views on:

Ukraine: I support the USA's view
China: I support the USA's view
Syria: I support the USA's view
Vietnam:…";0;203;AP
mikemclamore1;Wed Feb 16 23:59:35 +0000 2022;RT @DmytroKuleba: We once again call on Russia to address legitimate concerns of participating states and use OSCE tools to defuse tensions…;0;118;AP
CovidAnalyst;Wed Feb 16 23:59:35 +0000 2022;RT @CNN: Russia has added about 7,000 troops along Ukraine's border, despite claims of pullback, US administration official says https://t.…;0;120;AP
gskn4u;Wed Feb 16 23:59:34 +0000 2022;"RT @BarakRavid: BREAKING: Israel told Russia ahead of a possible invasion of Ukraine it will need help in evacuating its citizens &amp; diploma…";0;184;AP
JadeJurek;Wed Feb 16 23:59:33 +0000 2022;RT @kaitlancollins: Not only is Russia not withdrawing forces from Ukraine's border, but a senior admin official says the Kremlin has added…;0;711;AP
serendipity5460;Wed Feb 16 23:59:33 +0000 2022;RT @kaitlancollins: Not only is Russia not withdrawing forces from Ukraine's border, but a senior admin official says the Kremlin has added…;0;711;AP
Caitrionakelly4;Wed Feb 16 23:59:33 +0000 2022;RT @ChristopherJM: NEW—US senior administration official: Yesterday, Russian government said it was pulling troops away from the border of…;0;230;AP
Philip19600630;Wed Feb 16 23:59:33 +0000 2022;RT @JenniferJJacobs: The Kremlin’s claims this week that it had begun to remove troops from Ukraine’s borders were false, senior U.S. admin…;0;199;AP
RaviSinghKA;Wed Feb 16 23:59:32 +0000 2022;RT @AP: BREAKING: Russia has added as many as 7,000 troops near the Ukraine border in recent days, contrary to claims by President Vladimir…;0;387;AP
redhead1558;Wed Feb 16 23:59:31 +0000 2022;RT @TruthRocksOut: Who else believes #China asked #Russia to wait till the #OlympicGames end to invade #Ukraine..? https://t.co/omMEySRNKb;0;1;AP
HDharmilorlar;Wed Feb 16 23:59:30 +0000 2022;RT @cnni: Russia has added about 7,000 troops along Ukraine's border, despite claims of pullback, US administration official says https://t…;0;47;AP
Kr02782464;Wed Feb 16 23:59:29 +0000 2022;RT @CNN: Russia has added about 7,000 troops along Ukraine's border, despite claims of pullback, US administration official says https://t.…;0;120;AP
hughhewitt;Wed Feb 16 23:59:29 +0000 2022;RT @steveholland1: Russian claim that it pulled some troops back from Ukraine border is false and in fact “Russia has increased its troop p…;0;11;AP
daviwat;Wed Feb 16 23:59:29 +0000 2022;"RT @tackettdc: ""A Russian invasion of Ukraine would be devastating &amp; a wider European war even worse. Whether a larger war happens would de…";0;1;AP
elisabethagiles;Wed Feb 16 23:59:29 +0000 2022;"RT @MarQs__: #Russia could launch ""false"" pretext to invade #Ukraine ""at any moment"" - White House official";0;11;AP
Delaney1964;Wed Feb 16 23:59:29 +0000 2022;"RT @JewRussophile: @KofmanMichael The shell game is draining what is left of Ukraine’s economy, draining US/NATO credibility &amp; bringing bil…";0;1;AP
hoffan1234;Wed Feb 16 23:59:28 +0000 2022;RT @cnnbrk: Russia has added about 7,000 troops along Ukraine's border, despite claims of pullback, US administration official says https:/…;0;425;AP
PrettyDracula13;Wed Feb 16 23:59:27 +0000 2022;RT @sternenko: There’s no any “Ukrainian crisis”. It’s russian aggression against Ukraine. Russia’s war against us. Please don’t call it “c…;0;107;AP
MORSECDE1;Wed Feb 16 23:59:26 +0000 2022;"RT @ChristopherJM: Senior admin official: Russia could use false pretext to invade Ukraine ""at any time."" US has seen increase of false cla…";0;127;AP
kraus_read;Wed Feb 16 23:59:26 +0000 2022;"RT @USNATO: Just out: statement from @SecDef and @NATO Defense Ministers. 
""We urge Russia, in the strongest possible terms, to choose the…";0;47;AP
sbryt;Wed Feb 16 23:59:25 +0000 2022;"RT @GermanAmbUSA: Ukraine has the sovereign right to seek NATO membership, to choose its course.

We will not guarantee otherwise to Russia.";0;2044;AP
NewsKlw;Wed Feb 16 23:59:24 +0000 2022;RT @KNN_NEWS_: Russia Ukraine Russia completes preparations for invasion of Ukraine Nuclear weapons, including military equipment began to…;0;6;AP
counttillbiden;Wed Feb 16 23:59:24 +0000 2022;RT @CNN: Russia has added about 7,000 troops along Ukraine's border, despite claims of pullback, US administration official says https://t.…;0;120;AP
kignokarl;Wed Feb 16 23:59:24 +0000 2022;RT @cnnbrk: Russia has added about 7,000 troops along Ukraine's border, despite claims of pullback, US administration official says https:/…;0;425;AP
barefootboomer;Wed Feb 16 23:59:24 +0000 2022;RT @ChristopherJM: NEW—US senior administration official: Yesterday, Russian government said it was pulling troops away from the border of…;0;230;AP
kabiu;Wed Feb 16 23:59:23 +0000 2022;RT @JewishResister: From the people that brought you Covid is a hoax to make Trump look bad, Maria Bartiromo says the entire conflict betwe…;0;96;AP
DeathandTaxes47;Wed Feb 16 23:59:23 +0000 2022;RT @Reed_Coverdale: The same people who are furious over “misinformation” just spent a week trying to convince us Russia was gonna invade U…;0;168;AP
jpublik;Wed Feb 16 23:59:23 +0000 2022;RT @kaitlancollins: Not only is Russia not withdrawing forces from Ukraine's border, but a senior admin official says the Kremlin has added…;0;711;AP
amycheapho;Wed Feb 16 23:59:23 +0000 2022;"RT @EmbassyofRussia: 16 February 2022. Meanwhile in Ukraine
@mfa_russia https://t.co/59xuQjqSjQ";0;8238;AP
elwalvador;Wed Feb 16 23:59:22 +0000 2022;RT @spectatorindex: BREAKING: US official says Russia has moved up to 7,000 soldiers to Ukraine border over past few days;0;363;AP
SkonieSkoop;Wed Feb 16 23:59:22 +0000 2022;RT @NBCPhiladelphia: Contrary to Moscow's claim that Russia was withdrawing troops from Ukraine's borders, the Kremlin has increased its pr…;0;4;AP
munajjy;Wed Feb 16 23:59:22 +0000 2022;RT @MuradGazdiev: The Russian Foreign Ministry has called on Western media outlets to publish a full list of dates on which Russia will inv…;0;7614;AP
FedericoCevall7;Wed Feb 16 23:59:22 +0000 2022;RT @CNN: Russia has added about 7,000 troops along Ukraine's border, despite claims of pullback, US administration official says https://t.…;0;120;AP
CatherineDreyer;Wed Feb 16 23:59:21 +0000 2022;RT @cnni: Russia has added about 7,000 troops along Ukraine's border, despite claims of pullback, US administration official says https://t…;0;47;AP
GriffTheImpaler;Wed Feb 16 23:59:21 +0000 2022;RT @CNN: Russia has added about 7,000 troops along Ukraine's border, despite claims of pullback, US administration official says https://t.…;0;120;AP
Hichmalumnist;Wed Feb 16 23:59:20 +0000 2022;"RT @TarekFatah: Why is the US-led West trying to instigate a crisis in Ukraine? 

Those who understand how Washington derives its real powe…";0;36;AP
GregMHyatt;Wed Feb 16 23:59:20 +0000 2022;RT @ZekeJMiller: WASHINGTON (AP) — US official: Russia has added as many as 7,000 troops to Ukraine border in recent days, contrary to clai…;0;66;AP
yuutaro2;Tue Feb 15 20:57:41 +0000 2022;RT @ReutersJapan: ロシア、ウクライナ東部で市民殺害なら対応へ＝通信社 https://t.co/OcwKwcIigq;0;34;AP
rajeevpatel5;Tue Feb 15 20:57:40 +0000 2022;RT @WhiteHouse: Happening Now: President Biden gives an update on Russia and Ukraine and affirms that the United States remains open to hig…;0;616;AP
Sfghazi;Tue Feb 15 20:57:40 +0000 2022;"RT @Osinttechnical: Biden- ""If Russia attacks Americans in Ukraine, we will respond forcefully.""";0;144;AP
jackiemccaffrey;Tue Feb 15 20:57:40 +0000 2022;"RT @mtracey: It's being reported in US media that Russia is suddenly ""withdrawing troops"" from the Ukraine border, when Russia says what's…";0;165;AP
Timesmithing;Tue Feb 15 20:57:40 +0000 2022;RT @POTUS: Watch live as I give an update on Russia and Ukraine and affirm that the United States remains open to high-level diplomacy in c…;0;1318;AP
DaphneTodd18;Tue Feb 15 20:57:39 +0000 2022;RT @ABCPolitics: “From the beginning of this crisis, I have been absolutely clear and consistent: the United States is prepared no matter w…;0;45;AP
MyRoellis2;Tue Feb 15 20:57:39 +0000 2022;RT @DAlperovitch: This is one reason why Russia may not fear much (rightly or wrongly) the potential of insurgency in Ukraine 👇;0;13;AP
InUnfunky;Tue Feb 15 20:57:39 +0000 2022;RT @RiegerReport: BIDEN: “The United States and NATO are not a threat to Russia. Ukraine is not threatening Russia. Neither the US nor NATO…;0;39;AP
bjasper_8;Tue Feb 15 20:57:39 +0000 2022;"RT @Osinttechnical: Biden- ""If Russia attacks Americans in Ukraine, we will respond forcefully.""";0;144;AP
FunPasadena;Tue Feb 15 20:57:38 +0000 2022;RT @BreitbartNews: NEW PODCAST: @AlexMarlow on Trudeau's tyranny, the crumbling Ukraine war hype, and the Palin-NYT libel trial. Guest @Hol…;0;7;AP
fr28846322;Tue Feb 15 20:57:38 +0000 2022;"RT @cspan: President Biden: ""If Russia attacks Ukraine it would be a war of choice or a war without cause or reason...If Russia invades Ukr…";0;102;AP
adekleine;Tue Feb 15 20:57:38 +0000 2022;"RT @wiczipedia: @POTUS Biden reiterating that #NATO is a defensive alliance.

""If Russia attacks Ukraine it would be a war of choice. A war…";0;22;AP
FlaniganColette;Tue Feb 15 20:57:37 +0000 2022;"RT @ABC: Pres. Biden says Russian invasion of Ukraine could impact energy prices.

“I will not pretend this will be painless…We’re preparin…";0;91;AP
amjgtpwmdd;Tue Feb 15 20:57:37 +0000 2022;"RT @SkyNews: ""They don't share our values"".

NATO secretary general, Jens Stoltenberg, says China and Russia don't share NATO's values of ""…";0;241;AP
druid1547;Tue Feb 15 20:57:37 +0000 2022;RT @FoxNews: BREAKING NEWS: Biden warns of 'bloody, destructive war' if Russia invades Ukraine https://t.co/HOdYpvf9k4;0;75;AP
alexrbchn;Tue Feb 15 20:57:36 +0000 2022;RT @mrchavezphoto: Please check out the story that I worked on with the talented @washingtonpost team of @ikhurshudyan @whitneyshefte and S…;0;7;AP
AmericanPie1985;Tue Feb 15 20:57:36 +0000 2022;"RT @ABCNewsLive: ""To the citizens of Russia,"" Pres. Biden says, ""You are not our enemy, and I do not believe you want a bloody, destructive…";0;59;AP
noramew;Tue Feb 15 20:57:36 +0000 2022;RT @FoxNews: BREAKING NEWS: Biden warns of 'bloody, destructive war' if Russia invades Ukraine https://t.co/HOdYpvf9k4;0;75;AP
RemusJLupin2017;Tue Feb 15 20:57:36 +0000 2022;"RT @cspan: President Biden: ""If Russia attacks Ukraine it would be a war of choice or a war without cause or reason...If Russia invades Ukr…";0;102;AP
brendalaroo;Tue Feb 15 20:57:36 +0000 2022;RT @janamorsecode: @TheRickWilson Listening to President Biden inform the American people about what his administration is doing to avert R…;0;46;AP
bigdaddychilds;Tue Feb 15 20:57:36 +0000 2022;RT @StraightArrow__: WATCH ➡️ Russia appeared to make efforts towards deescalating tensions with Ukraine, announcing the withdrawal of some…;0;2;AP
crypto_Prothean;Tue Feb 15 20:57:36 +0000 2022;"RT @CBSWalsh: @CBSDavidMartin reporting US can see Russia units moving out of assembly areas toward the Ukraine border; it looks like Russi…";0;479;AP
tiago_m3x;Tue Feb 15 20:57:36 +0000 2022;"RT @CBSNews: President Biden: ""We are not seeking direct confrontation with Russia. Though I've been clear that if Russia targets Americans…";0;89;AP
JanLee42712168;Tue Feb 15 20:57:35 +0000 2022;"RT @atrupar: ""The United States and NATO are not a threat to Russia. Ukraine is not threatening Russia. Neither the US or NATO have missile…";0;195;AP
LaMamaDeLaFoca;Tue Feb 15 20:57:35 +0000 2022;"RT @AP: President Joe Biden says the U.S. has “not yet verified"" Russia’s claim it has started a troop drawdown near Ukraine and said an in…";0;116;AP
MarcelHahne;Tue Feb 15 20:57:35 +0000 2022;"RT @ASLuhn: OSINT researchers say Russia isn't actually pulling back from Ukraine: ""Usually we see preparations...Even after the defence mi…";0;30;AP
Patrick_Shin1;Tue Feb 15 20:57:35 +0000 2022;RT @FoxNews: BREAKING NEWS: Biden warns of 'bloody, destructive war' if Russia invades Ukraine https://t.co/HOdYpvf9k4;0;75;AP
UnAspirate;Tue Feb 15 20:57:35 +0000 2022;"RT @martyrmade: US leaders: *lie about Russia &amp; Ukraine*
Kremlin: ""US leaders are lying about Russia &amp; Ukraine.""
Zero Hedge: ""US leaders ar…";0;287;AP
talkmauro;Tue Feb 15 20:57:34 +0000 2022;RT @McFaul: Great to hear that @POTUS will be addressing the American people today about (Putin's created) Russia-Ukraine crisis.;0;456;AP
persistentpengn;Tue Feb 15 20:57:34 +0000 2022;RT @AP: U.S. intelligence officials allege a conservative financial website with a significant U.S. readership is amplifying Kremlin propag…;0;3734;AP
LeeHudson_;Tue Feb 15 20:57:33 +0000 2022;"RT @alexbward: Biden makes news by stating Russia has 150,000 troops on Ukraine's border and that US would ""respond forcefully"" if Russia t…";0;18;AP
SSaluseke;Tue Feb 15 20:57:33 +0000 2022;"RT @YahooFinance: ""I've asked… that all Americans in Ukraine leave now before it's too late to leave, safely,"" President Biden says, adding…";0;17;AP
Spartan_Intel;Tue Feb 15 20:57:33 +0000 2022;"RT @CBSWalsh: @CBSDavidMartin reporting US can see Russia units moving out of assembly areas toward the Ukraine border; it looks like Russi…";0;479;AP
WizKidUndrTaker;Tue Feb 15 20:57:33 +0000 2022;RT @Andrew__Roth: While the world is focused on Russia's buildup near Ukraine, Alexei @navalny is facing charges that could keep him in pri…;0;799;AP
bobbies_the;Tue Feb 15 20:57:32 +0000 2022;RT @JacquiHeinrich: President Biden, warning Russia not to invade, says for the first time “if Russia targets Americans in Ukraine, we will…;0;21;AP
goldtoochunky77;Tue Feb 15 20:57:32 +0000 2022;"RT @kaitlancollins: ""Right now, Russia has more than 150,000 troops encircling Ukraine and Belarus and along Ukraine's border,"" President B…";0;122;AP
ManchurianDevil;Tue Feb 15 20:57:31 +0000 2022;RT @AlexKokcharov: In #Ukraine, 12 out of 44 MPs from the openly pro-#Russia|n OPFL party left Ukraine amid fears of the Russian invasion.…;0;32;AP
w2the3rd;Tue Feb 15 20:57:31 +0000 2022;RT @AngelJRivera08: Don’t be a pussy…this one twat wants the US to start a hot war with Russia over Ukraine. 🤦‍♂️ https://t.co/NIPa5SV3ro;0;1;AP
DaniielleAshley;Tue Feb 15 20:57:30 +0000 2022;RT @FoxNews: BREAKING NEWS: Biden warns of 'bloody, destructive war' if Russia invades Ukraine https://t.co/HOdYpvf9k4;0;75;AP
AstroHardin;Tue Feb 15 20:57:30 +0000 2022;"RT @cmsub: ""If Russia attacks Ukraine, it will be a war of choice or a war without cause or reason,"" Biden says. “The world will not forget…";0;59;AP
tantana_007;Tue Feb 15 20:57:30 +0000 2022;RT @spectatorindex: BREAKING: Biden says Nord Stream 2 'will not happen' if Russia invades Ukraine;0;253;AP
Bradford_Embree;Tue Feb 15 20:57:29 +0000 2022;RT @LinDaLvoe: BREAKING NEWS: Ukrainian President Volodymyr Zelensky announces that he has been informed that Russia will invade Ukraine on…;0;9;AP
suelarsh71;Tue Feb 15 20:57:28 +0000 2022;"RT @LiftForever67: Blaming the Biden administration for Russia invading Ukraine is like blaming Clinton for the insurrection.

Oh wait...…";0;4;AP
Kathryn05322466;Tue Feb 15 20:57:28 +0000 2022;"RT @cspan: President Biden: ""If Russia attacks Ukraine it would be a war of choice or a war without cause or reason...If Russia invades Ukr…";0;102;AP
NancyCLeblanc;Tue Feb 15 20:57:28 +0000 2022;"RT @AP: President Joe Biden says the U.S. has “not yet verified"" Russia’s claim it has started a troop drawdown near Ukraine and said an in…";0;116;AP
AgnesSBaker;Tue Feb 15 20:57:28 +0000 2022;"RT @TheRightWingM: BREAKING: Joe Biden takes numerous questions &amp; follow-ups concerning his Russia/Ukraine statement &amp; policy.

https://t.c…";0;3;AP
LoraAneM;Tue Feb 15 20:57:27 +0000 2022;"RT @atrupar: Biden on Russia-Ukraine crisis: ""As long as there is hope in diplomatic resolution that prevents the use of force and avoids i…";0;271;AP
MSovak;Tue Feb 15 20:57:27 +0000 2022;RT @StateDept: Live now! President Biden provides an update on Russia and Ukraine, from the White House.  https://t.co/PZT7ECZ94f;0;92;AP
mickyj0j0;Tue Feb 15 20:57:27 +0000 2022;"RT @kaitlancollins: ""Right now, Russia has more than 150,000 troops encircling Ukraine and Belarus and along Ukraine's border,"" President B…";0;122;AP
GeorgeMycykNBC;Tue Feb 15 20:57:27 +0000 2022;"RT @ABC: Pres. Biden says Russian invasion of Ukraine could impact energy prices.

“I will not pretend this will be painless…We’re preparin…";0;91;AP
pollreport;Tue Feb 15 20:57:27 +0000 2022;"RT @OpinionToday: icymi

Between Russia and Ukraine, Americans say either stay out or side with Ukraine (Jennifer De Pinto, CBS News) https…";0;3;AP
Jules31332070;Tue Feb 15 20:57:27 +0000 2022;"RT @sfpelosi: “Give diplomacy every possible chance to succeed” -@POTUS. 

Forceful remarks by President Biden about defending Democracy fr…";0;44;AP
RebeccaYeisley;Tue Feb 15 20:57:27 +0000 2022;RT @POTUS: Watch live as I give an update on Russia and Ukraine and affirm that the United States remains open to high-level diplomacy in c…;0;1318;AP
HEY_SMALLZ;Tue Feb 15 20:57:27 +0000 2022;"RT @theKarenKing: RUSSIA/UKRAINE

Once upon a time, Russia and NATO had an agreement that NATO isn’t going to come for any Eastern European…";0;46;AP
Prateekraoo;Tue Feb 15 20:57:26 +0000 2022;"RT @MKaanCihan: BREAKING:Biden 
-Russian attack on Ukraine 'still very much a possibility.
-The U.S. will defend every inch of NATO territo…";0;1;AP
morgfair;Tue Feb 15 20:57:26 +0000 2022;"RT @ABC: NEW: ""We have not yet verified that,"" Pres. Biden says, after Russian Ministry of Defense says some Russian troops positioned near…";0;38;AP
rafaetloiseau;Tue Feb 15 20:57:26 +0000 2022;RT @elainovision: Hey, if your chief concern with the situation between Ukraine and Russia is that it will ruin Eurovision, please get some…;0;39;AP
GeorgeAAlvarez1;Tue Feb 15 20:57:25 +0000 2022;RT @POTUS: Watch live as I give an update on Russia and Ukraine and affirm that the United States remains open to high-level diplomacy in c…;0;1318;AP
SandyKAlano;Tue Feb 15 20:57:25 +0000 2022;"RT @kaitlancollins: ""Right now, Russia has more than 150,000 troops encircling Ukraine and Belarus and along Ukraine's border,"" President B…";0;122;AP
BrianHa41004165;Tue Feb 15 20:57:24 +0000 2022;"RT @mtracey: It's being reported in US media that Russia is suddenly ""withdrawing troops"" from the Ukraine border, when Russia says what's…";0;165;AP
LoraAneM;Tue Feb 15 20:57:24 +0000 2022;"RT @NatashaBertrand: Biden also confirmed a new, higher number of Russian troops near Ukraine: ""And the fact remains right now, Russia has…";0;228;AP
IlyaK57;Tue Feb 15 20:57:24 +0000 2022;"RT @Shayan86: Amazing. In a message to Vladimir Putin, QAnon ""Queen of Canada"" Romana Didulo rejects Ukraine's ""application to join Nato"" a…";0;185;AP
Larissa84403556;Tue Feb 15 20:57:24 +0000 2022;RT @cjcmichel: Putin 'cannot live with a neutral Ukraine next door. On the contrary, he wants to subordinate it and place it under Russia’s…;0;3;AP
miguelsantostwt;Tue Feb 15 20:57:24 +0000 2022;RT @miguelsantostwt: @DeItaone From the US side this wasn’t, isn’t and will never be about being supportive of Ukraine in whatever. This is…;0;1;AP
NyssenNyssen;Tue Feb 15 20:57:24 +0000 2022;RT @janamorsecode: @TheRickWilson Listening to President Biden inform the American people about what his administration is doing to avert R…;0;46;AP
Stryding;Tue Feb 15 20:57:23 +0000 2022;"RT @martyrmade: US leaders: *lie about Russia &amp; Ukraine*
Kremlin: ""US leaders are lying about Russia &amp; Ukraine.""
Zero Hedge: ""US leaders ar…";0;287;AP
LevHavryliv;Tue Feb 15 20:57:23 +0000 2022;"RT @trussliz: Important discussion with @DmytroKuleba 🇺🇦 on 🇬🇧 support for Ukraine in the face of Russian aggression.

The UK, @G7 and our…";0;137;AP
samirsahel1291;Tue Feb 15 20:57:23 +0000 2022;"RT @CBSWalsh: @CBSDavidMartin reporting US can see Russia units moving out of assembly areas toward the Ukraine border; it looks like Russi…";0;479;AP
SuperBullsNFT;Tue Feb 15 20:57:23 +0000 2022;"RT @CapitalLiftt: RUSSIA-UKRAINE TENSION HEATING UP

CYBERATTACKS 😨

@SuperBullsNFT x @Blockworks_  🎁

We Knew This Was Coming..

@digitalp…";0;6;AP
AlexCan83126283;Tue Feb 15 20:57:23 +0000 2022;RT @biannagolodryga: Biden: “If Russia targets Americans in Ukraine, we will respond forcefully…If Russia attacks the US and allies through…;0;102;AP
