user;date;text;favorite_count;retweet_count;retweeter_usr
Carmenr1Carmen;Mon Feb 14 23:59:45 +0000 2022;RT @MingGao26: ‘Babushka battalion’ ready to protect Ukraine from Russia https://t.co/CrrT1B6MlX;0;119;SavvyRinu
toytback;Mon Feb 14 23:59:45 +0000 2022;"RT @CBSNews: BREAKING: Russian units near Ukraine moved into ""attack positions,"" official says https://t.co/zFLOXZAmwR";0;1204;SavvyRinu
jadenkhorjineu;Mon Feb 14 23:59:45 +0000 2022;RT @SkyNews: A 79-year-old Ukrainian woman is among those training to defend her country, as Russian troops hover just over the border http…;0;68;SavvyRinu
HonestyTruth7;Mon Feb 14 23:59:44 +0000 2022;"RT @davidkurten: Russia: We're not invading Ukraine
Ukraine: Russia is not invading Ukraine
Biden/Johnson/MSM: War on Wednesday. 
REJECT th…";0;1503;SavvyRinu
KIMPY123;Mon Feb 14 23:59:44 +0000 2022;RT @ElenaChernenko: @russianforces @shashj @lrozen Here is a good example for me https://t.co/liNitpfhdD It has the same info on the build…;0;9;SavvyRinu
ExhumeFredTrump;Mon Feb 14 23:59:44 +0000 2022;RT @OccupyDemocrats: BREAKING: Ukrainian President Volodymyr Zelensky announces that he has been informed Russia will invade his country on…;0;4242;SavvyRinu
TinkerStinker66;Mon Feb 14 23:59:44 +0000 2022;RT @OccupyDemocrats: BREAKING: Ukrainian President Volodymyr Zelensky announces that he has been informed Russia will invade his country on…;0;4242;SavvyRinu
Sdg13Un;Mon Feb 14 23:59:44 +0000 2022;"RT @C_Barraud: 🇪🇺 🇷🇺 🇺🇦 European #Energy Prices Jump on Mounting Tension Over #Ukraine - Bloomberg
*Link: https://t.co/zHC7Bac0xH https://t…";0;16;SavvyRinu
realJayKay;Mon Feb 14 23:59:43 +0000 2022;"RT @OzraeliAvi: Putin and Russia are not the real threat. 

Trudeau is.

Ukraine is just a distraction.";0;1914;SavvyRinu
KayaKaya571;Mon Feb 14 23:59:41 +0000 2022;"RT @TavatirA: Ukrayna'daki karışıklığın ana sebebi;
 İsrail'e gitmek istemeyen yahudileri, bu şekilde zorla götürmek ve İsrail nüfusunu art…";0;3;SavvyRinu
IXIBbmT7LcHTnwA;Mon Feb 14 23:59:41 +0000 2022;"RT @CBSNews: BREAKING: Russian units near Ukraine moved into ""attack positions,"" official says https://t.co/zFLOXZAmwR";0;1204;SavvyRinu
micktoll;Mon Feb 14 23:59:41 +0000 2022;"RT @Diplomat_APAC: On Ukraine, ""There is no reason for Xi Jinping to show his cards now. And this is because many Chinese commentators beli…";0;4;SavvyRinu
StonkSleeper;Mon Feb 14 23:59:39 +0000 2022;RT @alifarhat79: BREAKING: THE US SAYS WE GONNA KEEP SAYING RUSSIA IS INVADING UKRAINE UNTIL WE CRASH THE STOCK MARKET;0;1158;SavvyRinu
Mohamma75899924;Mon Feb 14 23:59:38 +0000 2022;RT @US_World1: 🚨🚨الغارديان: معلومات استخباراتية بريطانية جديدة تشير إلى تحرك 14 كتيبة روسية قوام كل منها 800 جندي إلى حدود #أوكرانيا. https…;0;35;SavvyRinu
ErikAnd15398285;Mon Feb 14 23:59:32 +0000 2022;"RT @DJFreedomRocket: They want you focused on Russia and Ukraine so no one pays attention to China and Taiwan.

Stay vigilant!";0;214;SavvyRinu
SquidWX;Mon Feb 14 23:59:32 +0000 2022;"RT @Cernovich: Russia: We aren’t going to invade Ukraine. 

Ukraine: Russia isn’t going to invade.

Media: WAR IS IMMINENT arm Ukraine and…";0;5694;SavvyRinu
RadicalFoodie;Mon Feb 14 23:59:31 +0000 2022;RT @LucasKunceMO: As a Marine officer at the Pentagon, I led arms control negotiations with NATO and Russia. Here’s the truth no one in DC…;0;298;SavvyRinu
MichaelSRoper;Mon Feb 14 23:59:31 +0000 2022;"RT @DJFreedomRocket: They want you focused on Russia and Ukraine so no one pays attention to China and Taiwan.

Stay vigilant!";0;214;SavvyRinu
ussrminder;Mon Feb 14 23:59:30 +0000 2022;"RT @geol_uk: US/UK ""Russian invasion"" hysteria has become an insane frenzy. Does nobody ask the simple question ""Why?""

WHY would Russia wa…";0;222;SavvyRinu
DatNagger;Mon Feb 14 23:59:30 +0000 2022;RT @catoletters: We have proof Russia is invading the Ukraine.  We must act now. https://t.co/bVBsuspWwZ;0;7;SavvyRinu
Yomiko0424;Mon Feb 14 23:59:29 +0000 2022;RT @SamRamani2: Everyone is predicting war between Russia and Ukraine except Russia and Ukraine;0;12361;SavvyRinu
Rakan6012;Mon Feb 14 23:59:28 +0000 2022;"RT @ALHAKEA: شبكة CBS عن مسؤول أمريكي:
صور الأقمار الصناعية تظهر أن #بوتين بدأ الهجوم، ومغادرة القوات #روسيا نقاط التجمع وتتجه نحو مواقع ال…";0;10;SavvyRinu
johnbromo;Mon Feb 14 23:59:27 +0000 2022;RT @damian_from: The only country that wants and is agitating for war in the Ukraine is the United States. Russia, Ukraine, Germany and Fra…;0;45;SavvyRinu
vice1729565432;Mon Feb 14 23:59:26 +0000 2022;"RT @takano_r: ロシア軍の部隊が集結した地点から出発し、「攻撃態勢」に入る動きが始まったと米CBSが報道。
衛星写真により、部隊が数珠つなぎになって移動している様子を米当局が確認したという。AP通信も同様に報じている。

https://t.co/WbvNo7cJ1d";0;11;SavvyRinu
JayHoOfTheRocks;Mon Feb 14 23:59:26 +0000 2022;RT @SamRamani2: BREAKING: Russia is reportedly moving 11,200 additional troops to Ukraine's border;0;392;SavvyRinu
lightlink33;Mon Feb 14 23:59:25 +0000 2022;RT @Nanisimo: 🇷🇺💥🇺🇦 Es heavy ver la desconexión que existe entre lo que se cuenta en EE. UU. sobre Ucrania y lo que percibo entre correspon…;0;74;SavvyRinu
AndFar6;Mon Feb 14 23:59:25 +0000 2022;RT @MarinaMedvin: Let’s play: which news story is this, Russia vs. Ukraine or Canada vs. People? https://t.co/l1N5wd3cWy;0;1943;SavvyRinu
MrsWalker401;Mon Feb 14 23:59:25 +0000 2022;RT @alifarhat79: BREAKING: THE US SAYS WE GONNA KEEP SAYING RUSSIA IS INVADING UKRAINE UNTIL WE CRASH THE STOCK MARKET;0;1158;SavvyRinu
Trumpwonbigly1;Mon Feb 14 23:59:25 +0000 2022;RT @TomiLahren: If you think the prospect of Russia invading Ukraine is problematic, wait until you see OUR southern border….;0;950;SavvyRinu
nrxpxrp;Mon Feb 14 23:59:23 +0000 2022;RT @MarinaMedvin: Let’s play: which news story is this, Russia vs. Ukraine or Canada vs. People? https://t.co/l1N5wd3cWy;0;1943;SavvyRinu
TampaWoman1965;Mon Feb 14 23:59:23 +0000 2022;RT @EvanLSolomon: BREAKING: @JustinTrudeau also announces a new 500 million dollar loan to Ukraine and 7.5 million dollars of “lethal weapo…;0;426;SavvyRinu
mjmendler;Mon Feb 14 23:59:19 +0000 2022;"RT @jsolomonReports: Fast growing number of Democrats want Hillary Clinton investigated for her role in Russiagate 
#JustTheNews

https://t…";0;1345;SavvyRinu
SaveTheV8;Mon Feb 14 23:59:19 +0000 2022;RT @LesStonehouse: I'm wondering will the LNP exploit what's happening with Russia / Ukraine crisis? Trying to scare  Australians voters sa…;0;36;SavvyRinu
gies_greg;Mon Feb 14 23:59:19 +0000 2022;RT @EstonianWorld: Estonia’s PM: everyone must be prepared for a possible war in Ukraine https://t.co/oKagVS2aXa via @estonianworld #Estoni…;0;6;SavvyRinu
rifan155;Mon Feb 14 23:59:18 +0000 2022;RT @nytimes: The U.S. is temporarily closing its embassy in Kyiv and relocating farther from Russian territory, the State Department said o…;0;142;SavvyRinu
MlNTINTOSH;Mon Feb 14 23:59:18 +0000 2022;"RT @Reevellp: Ukraine's president Zelenskyy didn't say Ukraine has been told Russia is going to attack on Feb 16. 
He was referring to repo…";0;441;SavvyRinu
encyclopath;Mon Feb 14 23:59:18 +0000 2022;"RT @walterlekh: @bneeditor Russian apologists, Russian disinfo agents and useful idiots whine about preposterous things:""but there are two…";0;6;SavvyRinu
redmanrebake;Mon Feb 14 23:59:17 +0000 2022;RT @OccupyDemocrats: BREAKING: Ukrainian President Volodymyr Zelensky announces that he has been informed Russia will invade his country on…;0;4242;SavvyRinu
LaurenDownSouth;Mon Feb 14 23:59:17 +0000 2022;RT @SamRamani2: BREAKING: Russia is reportedly moving 11,200 additional troops to Ukraine's border;0;392;SavvyRinu
KevanShawAlba;Mon Feb 14 23:59:17 +0000 2022;"RT @Femi_Sorry: War: Russia-Ukraine
Famine: Food shortages, burning pigs, price rises.
Disease: Covid
Death: All of the above.

Can the fou…";0;129;SavvyRinu
DebScot5graces;Mon Feb 14 23:59:15 +0000 2022;RT @Bundeskanzler: The sovereignty and territorial integrity of Ukraine are non-negotiable for Germany and our partners. Should Russia viol…;0;228;SavvyRinu
ISB_1699_;Mon Feb 14 23:59:10 +0000 2022;RT @MarinaMedvin: Let’s play: which news story is this, Russia vs. Ukraine or Canada vs. People? https://t.co/l1N5wd3cWy;0;1943;SavvyRinu
2shortandconfu2;Mon Feb 14 23:59:10 +0000 2022;RT @OccupyDemocrats: BREAKING: Ukrainian President Volodymyr Zelensky announces that he has been informed Russia will invade his country on…;0;4242;SavvyRinu
huiVstakane;Mon Feb 14 23:59:09 +0000 2022;RT @STForeignDesk: 'Vladdy daddy please no war...': Gen Z posts on Russia-Ukraine tensions https://t.co/tUhe4WUnts;0;3;SavvyRinu
jbzatzkin;Mon Feb 14 23:59:08 +0000 2022;RT @OccupyDemocrats: BREAKING: Ukrainian President Volodymyr Zelensky announces that he has been informed Russia will invade his country on…;0;4242;SavvyRinu
AvunuT;Mon Feb 14 23:59:08 +0000 2022;RT @alifarhat79: BREAKING: THE US SAYS WE GONNA KEEP SAYING RUSSIA IS INVADING UKRAINE UNTIL WE CRASH THE STOCK MARKET;0;1158;SavvyRinu
JosephAtaman;Mon Feb 14 23:59:07 +0000 2022;RT @fpleitgenCNN: Breaking: Kremlin Spokesman tells me Russian President Vladimir Putin is “willing to negotiate.” He also said for Russia…;0;296;SavvyRinu
lalitapetila;Mon Feb 14 23:59:07 +0000 2022;RT @georgegalloway: It has been somewhat searing for me who lived at the sharp end of the #Iraq #WMD hoax to have to live through it again…;0;204;SavvyRinu
austinlee891;Mon Feb 14 23:59:07 +0000 2022;RT @DisclosureTv_: #Ukraine airspace has now been emptied. #Russia has issued orders for its citizens to leave Ukraine immediately. And Acc…;0;4;SavvyRinu
newsjun;Mon Feb 14 23:59:07 +0000 2022;RT @AdamKinzinger: If #Russia attacks #Ukraine, standby for the deniers and “blame America” crowd like @TuckerCarlson to claim that somehow…;0;4278;SavvyRinu
sallymaetexas;Mon Feb 14 23:59:06 +0000 2022;RT @MarshaBlackburn: Jake Sullivan’s involvement in the Russia collusion hoax is a clear conflict of interest, and he should not be allowed…;0;1825;SavvyRinu
sharonkli;Mon Feb 14 23:59:06 +0000 2022;RT @IAmPoliticsGirl: Russia/Ukraine: An Analogy. https://t.co/pAnnpbq6gL;0;1972;SavvyRinu
orientaIbaddie;Mon Feb 14 23:59:06 +0000 2022;RT @agent_of_change: The US is escalating tensions over Ukraine and Taiwan. It is building up NATO, AUKUS and the Quad. It is spreading sla…;0;183;SavvyRinu
fishhomeagain;Sat Feb 12 14:09:42 +0000 2022;RT @john_sipher: New intelligence suggests Russia plans a ‘false flag’ operation to trigger an invasion of Ukraine https://t.co/PcX8eyuvw2;0;159;SavvyRinu
openedsource;Sat Feb 12 14:09:41 +0000 2022;RT @DefenseBaron: Arms industry PR reps are sending us pitches boasting that their weapons systems may be used in the pending Russia-Ukrain…;0;479;SavvyRinu
kandieg19652000;Sat Feb 12 14:09:41 +0000 2022;RT @Don_Standeford: There are 7,000 American citizens currently in Ukraine with another 25,000 dual citizens with U.S. citizenship, all of…;0;7;SavvyRinu
buginmyeye;Sat Feb 12 14:09:41 +0000 2022;RT @philthatremains: There’s no reason for the U.S. to involve itself in a war between Ukraine and Russia full stop;0;309;SavvyRinu
AljosaDragas;Sat Feb 12 14:09:41 +0000 2022;"RT @bmz9453: He went on, “... many steps are taken to set Slavic peoples against each other ... ”
Zato se po moji logiki Rusija ne bo ustav…";0;9;SavvyRinu
andy271050;Sat Feb 12 14:09:41 +0000 2022;RT @DanielaNadj: A potential invasion of Ukraine by Russia doesn't take away from the fact that Boris Johnson repeatedly broke Covid laws a…;0;54;SavvyRinu
CingHsian;Sat Feb 12 14:09:40 +0000 2022;RT @USEmbassyKyiv: Ukraine has repeatedly tried to implement all three Minsk agreements in good faith, but Russia now fails to even acknowl…;0;113;SavvyRinu
layr951;Sat Feb 12 14:09:40 +0000 2022;"RT @4HumanUnity: @POTUS Russia if u r listening. This is how a real president sounds like. 

Since Ukraine regained its independence in 199…";0;13;SavvyRinu
miraninikhil;Sat Feb 12 14:09:39 +0000 2022;"RT @HananyaNaftali: The Pentagon is sending another 3,000 combat troops to Poland to deter Russia.

Nearly 10,000 US troops will be station…";0;212;SavvyRinu
fatterthanusual;Sat Feb 12 14:09:37 +0000 2022;"RT @SpiritofHo: The Joe Biden administration is lying and fear mongering its way into a war with Russia over Ukraine.

The Democratic Party…";0;101;SavvyRinu
MaxXBlackWerk;Sat Feb 12 14:09:37 +0000 2022;RT @AP: BREAKING: The White House urges Americans to leave Ukraine in the next 24 to 48 hours, and warns the U.S. won't rescue civilians if…;0;1012;SavvyRinu
UA_EUMission;Sat Feb 12 14:09:35 +0000 2022;RT @kajakallas: Just had a phone call with @vonderleyen to take stock of the crisis caused by #Russia's aggressive behaviour towards #Ukrai…;0;98;SavvyRinu
Matt18548209;Sat Feb 12 14:09:35 +0000 2022;RT @DJChocolateMLK: The presumptive frontrunner for leader of the CPC is supporting a foreign funded insurrection while getting support fro…;0;57;SavvyRinu
CingHsian;Sat Feb 12 14:09:34 +0000 2022;RT @GlasnostGone: Good people at @InformNapalm track down the location of a video filmed in Russia's Rostov-on-Don region, near #Ukraine's…;0;7;SavvyRinu
maxim_lad;Sat Feb 12 14:09:34 +0000 2022;RT @business: Russia is demonstrating its military power near Ukraine as a diplomatic scramble continues to try to resolve the crisis with…;0;45;SavvyRinu
VickieBouska;Sat Feb 12 14:09:34 +0000 2022;RT @yarotrof: Russian state media says Russia — which insists it is not planning an invasion — is beginning to evacuate its embassy staff i…;0;188;SavvyRinu
Magnat_dollar;Sat Feb 12 14:09:33 +0000 2022;RT @AntiDanilevski: Everyone knows about Russian invasion into Ukraine except for Russia. Don't listen US propaganda, it is them and their…;0;23;SavvyRinu
pp_2523;Sat Feb 12 14:09:32 +0000 2022;"RT @SalehJafar: I just cannot think of a war between Russia &amp; Ukraine! https://t.co/sT35sJvssS";0;2;SavvyRinu
ABMckinley;Sat Feb 12 14:09:32 +0000 2022;RT @Share_Talk: The rouble fell the most in nearly two years on Friday after the #USA said #Russia has amassed enough troops near #Ukraine…;0;4;SavvyRinu
MassimoZagati;Sat Feb 12 14:09:30 +0000 2022;"RT @RyanDetrick: Given today's Russia/Ukraine news, here's what stocks have done during previous major geopolitical events.

Can't minimize…";0;194;SavvyRinu
LaureenPatience;Sat Feb 12 14:09:29 +0000 2022;RT @AaronParnas: As Russia prepares to invade Ukraine, please understand that this will be a bloody, costly war and will only exacerbate th…;0;170;SavvyRinu
Gamanhyj;Sat Feb 12 14:09:29 +0000 2022;"RT @SoonfeedEU: 16 FEB: Russia could invade #Ukraine,  U.S. intelligence says.
🇺🇦 https://t.co/f921d9HNG0 https://t.co/wR8gzSKDa0";0;3;SavvyRinu
StevoB01;Sat Feb 12 14:09:29 +0000 2022;RT @SecBlinken: I spoke with Foreign Minister Lavrov today to urge a diplomatic resolution to Russia’s unprovoked military build-up around…;0;2471;SavvyRinu
cogburn_kathy;Sat Feb 12 14:09:28 +0000 2022;RT @shustry: I admit. I have not seen The Intelligence. But there's never been a time when my understanding of Russia -- my 15 years of rep…;0;2213;SavvyRinu
doughdab;Sat Feb 12 14:09:28 +0000 2022;RT @GordonGChang: The calendar says it’s 2022, but it sure feels like 1939. #Russia #Ukraine;0;333;SavvyRinu
knott_richard;Sat Feb 12 14:09:27 +0000 2022;RT @TLDRNewsUK: 🛫 The UK will *not* be able to fly people out of Ukraine if Russia invades, according to the Armed Forces Minister James He…;0;1;SavvyRinu
studentsabrina;Sat Feb 12 14:09:27 +0000 2022;RT @john_sipher: Sleazebag. Those westerners who prop up dictators who attack the west (a la Giuliani, Schroeder, Freeh and Trump) should b…;0;134;SavvyRinu
shaque9000;Sat Feb 12 14:09:26 +0000 2022;RT @ubiquitousai: @oneunderscore__ I suspect the truck protests and Russia looking to invade Ukraine are related. Divide the west.;0;67;SavvyRinu
discgolf19th;Sat Feb 12 14:09:26 +0000 2022;RT @KatieBoLillis: NEWS: The U.S. and its allies have new intelligence that suggests Russia could launch an attack on Ukraine even before t…;0;858;SavvyRinu
HHA_ID;Sat Feb 12 14:09:25 +0000 2022;RT @MichitoTsuruoka: 露による侵攻に備えて米欧間で対露制裁の調整が進むなか、EUではハンガリーとオーストリアが制裁に反対・懐疑的との報道も。それを受け墺外相が打ち消しの発言。ノルドストリーム2を含めて制裁に賛成、と。残るはハンガリーのみ？ただ制裁対象の詳細の…;0;75;SavvyRinu
Jacquel55502468;Sat Feb 12 14:09:24 +0000 2022;RT @john_sipher: New intelligence suggests Russia plans a ‘false flag’ operation to trigger an invasion of Ukraine https://t.co/PcX8eyuvw2;0;159;SavvyRinu
raffish123;Sat Feb 12 14:09:24 +0000 2022;RT @MeghBulletin: Russia has started evacuating its Diplomats from Ukraine- RIA;0;499;SavvyRinu
andy_hessey;Sat Feb 12 14:09:23 +0000 2022;RT @JuliaDavisNews: A key Russia expert and two other defense experts are being blocked from joining the Pentagon by GOP Sen. Josh Hawley,…;0;4172;SavvyRinu
JanetteD;Sat Feb 12 14:09:23 +0000 2022;RT @SecBlinken: I spoke with Foreign Minister Lavrov today to urge a diplomatic resolution to Russia’s unprovoked military build-up around…;0;2471;SavvyRinu
RichEllefritz;Sat Feb 12 14:09:22 +0000 2022;RT @philthatremains: There’s no reason for the U.S. to involve itself in a war between Ukraine and Russia full stop;0;309;SavvyRinu
paraparazi;Sat Feb 12 14:09:22 +0000 2022;"RT @ProblemSniper: When will Russia Invade Ukraine?

My guess: Wednesday. 

What does #fintwit think?";0;1;SavvyRinu
WillaABell1;Sat Feb 12 14:09:22 +0000 2022;RT @Sandbagger_01: Russia-Ukraine crisis: What are NATO spy planes doing to keep tabs on the Russians? | World News | Sky News https://t.co…;0;9;SavvyRinu
Aajibolah;Sat Feb 12 14:09:21 +0000 2022;RT @CNN: CNN's Frederik Pleitgen reports on the US deploying more soldiers to Romania as Russia continues to gather troops on the Ukraine b…;0;132;SavvyRinu
livesypher;Sat Feb 12 14:09:21 +0000 2022;RT @JackPosobiec: Moscow slams reports about 'imminent invasion of Ukraine' as 'disinformation campaign’ against Russia https://t.co/NFYqZY…;0;405;SavvyRinu
ChrisHernon;Sat Feb 12 14:09:21 +0000 2022;RT @JEyal_RUSI: Will the West Heed Poland’s Warnings on Russian Aggression? by @AdamWSJ With excellent observations from @SlawomirDebski an…;0;12;SavvyRinu
DieselLiko;Sat Feb 12 14:09:20 +0000 2022;"RT @zerohedge: Both US &amp; Russia Evacuate Embassies In Ukraine As Crisis Enters Uncharted Territory https://t.co/T5vgjPUh4T";0;85;SavvyRinu
robert_kroupa;Sat Feb 12 14:09:20 +0000 2022;RT @john_sipher: New intelligence suggests Russia plans a ‘false flag’ operation to trigger an invasion of Ukraine https://t.co/PcX8eyuvw2;0;159;SavvyRinu
wildwalkerwoman;Sat Feb 12 14:09:19 +0000 2022;RT @shustry: I admit. I have not seen The Intelligence. But there's never been a time when my understanding of Russia -- my 15 years of rep…;0;2213;SavvyRinu
MohamedRashido1;Sat Feb 12 14:09:19 +0000 2022;"RT @BenjaminNorton: The US escalation strategy in Ukraine seems to be one of these:

-launch an attack on the Donbas, force Russia to inter…";0;185;SavvyRinu
dragon14fly;Sat Feb 12 14:09:19 +0000 2022;"RT @WashTimes: Russia increasing troops at Ukraine border; invasion could happen at any time, White House says https://t.co/KQxMXQb2Bf";0;5;SavvyRinu
identidadesDIOS;Sat Feb 12 14:09:19 +0000 2022;"RT @DrewHLive: Biden “claimed” to pull out of Afghanistan cause it was time to end a pointless war

Then months later attempts to spark a n…";0;327;SavvyRinu
Blumenbel28;Sat Feb 12 14:09:18 +0000 2022;RT @JackPosobiec: Moscow slams reports about 'imminent invasion of Ukraine' as 'disinformation campaign’ against Russia https://t.co/NFYqZY…;0;405;SavvyRinu
Czar700g;Sat Feb 12 14:09:18 +0000 2022;RT @Osinttechnical: RIA- Russia is beginning to evacuate diplomats from Ukraine;0;584;SavvyRinu
mesyedsalu;Sat Feb 12 14:09:17 +0000 2022;RT @kamaalrkhan: Today #USA foreign minister officially said, if #Russia will attack #Ukraine, then US and allies are ready to give proper…;0;14;SavvyRinu
zshn_a;Sat Feb 12 14:09:17 +0000 2022;RT @matthewesp: If Ukraine just put itself on the blockchain as an NFT, then there’s no way Russia can take it.;0;913;SavvyRinu
martinez_270115;Sat Feb 12 14:09:17 +0000 2022;"RT @ayubsumbal: 1️⃣ The deployment of #Russia 🇷🇺  troops on the Russian terriorty is the sovereign right of Russia. 
2️⃣ The deployment of…";0;12;SavvyRinu
AMarginCall;Sat Feb 12 14:09:16 +0000 2022;RT @JackPosobiec: Moscow slams reports about 'imminent invasion of Ukraine' as 'disinformation campaign’ against Russia https://t.co/NFYqZY…;0;405;SavvyRinu
OH38713001;Sat Feb 12 14:09:16 +0000 2022;RT @UmlandAndreas: A common Western misperception is that Ukrainians are unhappy about not getting enough direct help from the West. A far…;0;63;SavvyRinu
FJLCO;Sat Feb 12 14:09:15 +0000 2022;RT @washingtonpost: U.S. orders embassy in Kyiv to evacuate amid fears Russia will invade soon https://t.co/2ppJtiCRU2;0;83;SavvyRinu
iggae;Sat Feb 12 14:09:15 +0000 2022;RT @GlasnostGone: Earth calling Putin's Russia. Your endless threats and intimidation aren't working. You're only making #Ukraine stronger,…;0;16;SavvyRinu
blinktip;Sat Feb 12 14:09:15 +0000 2022;RT @john_sipher: New intelligence suggests Russia plans a ‘false flag’ operation to trigger an invasion of Ukraine https://t.co/PcX8eyuvw2;0;159;SavvyRinu
watts_judi;Sat Feb 12 14:09:15 +0000 2022;RT @JuliaDavisNews: A key Russia expert and two other defense experts are being blocked from joining the Pentagon by GOP Sen. Josh Hawley,…;0;4172;SavvyRinu
US2EU;Sat Feb 12 14:09:13 +0000 2022;RT @SecBlinken: I spoke with Foreign Minister Lavrov today to urge a diplomatic resolution to Russia’s unprovoked military build-up around…;0;2471;SavvyRinu
Waqaral97716557;Sat Feb 12 14:09:13 +0000 2022;"RT @ZaidZamanHamid: Keep an eye on global political/economic turmoil.......

US is expecting that Russia may attack Ukraine by 15 February.…";0;199;SavvyRinu
sooze10;Sat Feb 12 14:09:13 +0000 2022;RT @JuliaDavisNews: A key Russia expert and two other defense experts are being blocked from joining the Pentagon by GOP Sen. Josh Hawley,…;0;4172;SavvyRinu
urfullofshit2;Sat Feb 12 14:09:11 +0000 2022;RT @TulsiGabbard: The neocons/warmongers have spent years stoking the new cold war with Russia and have now brought us to the brink in Ukra…;0;3439;SavvyRinu
hidemura_2009;Sat Feb 12 14:09:09 +0000 2022;RT @SecBlinken: I spoke with Foreign Minister Lavrov today to urge a diplomatic resolution to Russia’s unprovoked military build-up around…;0;2471;SavvyRinu
canogbiz;Sat Feb 12 14:09:09 +0000 2022;RT @SecBlinken: I spoke with Foreign Minister Lavrov today to urge a diplomatic resolution to Russia’s unprovoked military build-up around…;0;2471;SavvyRinu
CingHsian;Sat Feb 12 14:09:09 +0000 2022;"RT @GlasnostGone: Regarding UK &amp; US foreign nationals advised to leave #Ukraine &amp; talk of Russia may invade 🇺🇦 at any minute etc. Well I kn…";0;33;SavvyRinu
