user;date;text;favorite_count;retweet_count;retweeter_usr
MR_FJG_SON;Fri Feb 11 22:04:12 +0000 2022;RT @JuliaDavisNews: A key Russia expert and two other defense experts are being blocked from joining the Pentagon by GOP Sen. Josh Hawley,…;0;4171;catfishyak
NHMGOUL;Fri Feb 11 22:04:11 +0000 2022;RT @CNN: President Biden plans to speak with Russian President Vladimir Putin on Saturday, a source says. The US believes a Russian assault…;0;88;catfishyak
sovereignllear;Fri Feb 11 22:04:11 +0000 2022;RT @MarshaBlackburn: If Russia invades Ukraine, it will be because of Biden’s weakness.;0;1945;catfishyak
Gluten55318474;Fri Feb 11 22:04:10 +0000 2022;"RT @PARABOLIT: Ukraine doesn't want war 

Russia doesn't want war 

United States keeps pushing war";0;337;catfishyak
CindyHoger;Fri Feb 11 22:04:10 +0000 2022;RT @MysterySolvent: This is the 8 year anniversary of Putin being humiliated by Ukraine while Russia was hosting the Winter Olympics in Soc…;0;40;catfishyak
CyJosh5;Fri Feb 11 22:04:10 +0000 2022;"RT @HillaryIsComing: If Putin invades Ukraine, I would support removing Russia from the UN Security Council &amp; replacing it w/ India.";0;3;catfishyak
AdfreshBlackbir;Fri Feb 11 22:04:09 +0000 2022;RT @RiskR3ward: Be mindful about your open positions as the trading week will soon end. Some countries tell their citizens to leave Ukraine…;0;3;catfishyak
liberalpuppy;Fri Feb 11 22:04:09 +0000 2022;RT @JuliaDavisNews: A key Russia expert and two other defense experts are being blocked from joining the Pentagon by GOP Sen. Josh Hawley,…;0;4171;catfishyak
ShannyTab;Fri Feb 11 22:04:08 +0000 2022;RT @JuliaDavisNews: A key Russia expert and two other defense experts are being blocked from joining the Pentagon by GOP Sen. Josh Hawley,…;0;4171;catfishyak
DKAstrology;Fri Feb 11 22:04:07 +0000 2022;"RT @DKAstrology: as i said previously, that Leo moon cant come soon enough👀 i just want them to loose the momentum 
and leave this war alon…";0;1;catfishyak
AnemosNaftilos;Fri Feb 11 22:04:06 +0000 2022;RT @politico: Russia has moved warships from across the globe toward Ukraine in one of the largest displays of naval firepower since the Co…;0;198;catfishyak
Professor_GS123;Fri Feb 11 22:04:06 +0000 2022;RT @3N717Y7: @ElijahSchaffer No dude. Russia has been steadily building up forces around Ukraine since, at least, last spring. It's not man…;0;2;catfishyak
SujoyJoy;Fri Feb 11 22:04:06 +0000 2022;RT @Chellaney: China's military buildup against India surpasses Russia's buildup against Ukraine. But Blinken, speaking in Melbourne alongs…;0;2126;catfishyak
GraspTheTruth;Fri Feb 11 22:04:06 +0000 2022;RT @rhiles2760: @JuliaDavisNews So, in a time of crisis between Ukraine and Russia, an insurrectionist is stopping the US from getting thei…;0;117;catfishyak
KingEdward165;Fri Feb 11 22:04:05 +0000 2022;"RT @AJEnglish: US to send 3,000 additional troops to Poland, as countries urge nationals to leave Ukraine amid Russia tensions.

🔴 LIVE upd…";0;86;catfishyak
MizugoronnAt;Fri Feb 11 22:04:05 +0000 2022;"RT @WSJJapan: ロシアとウクライナ、投資家は危機回避に賭ける
#ロシア #ウクライナ #ドル https://t.co/1Tr3A2sTj8";0;27;catfishyak
jimosman;Fri Feb 11 22:04:05 +0000 2022;RT @ZekeJMiller: WASHINGTON (AP) — White House urges Americans to leave Ukraine in next '24 to 48 hours,' warns US won't rescue civilians i…;0;237;catfishyak
astridtv1;Fri Feb 11 22:04:05 +0000 2022;RT @shustry: I admit. I have not seen The Intelligence. But there's never been a time when my understanding of Russia -- my 15 years of rep…;0;2213;catfishyak
AirbaseAlmighty;Fri Feb 11 22:04:04 +0000 2022;RT @nytimes: Breaking News: The Biden administration warned of an immediate threat of Russia beginning a full-scale invasion of Ukraine. ht…;0;421;catfishyak
FinleyDyer9;Fri Feb 11 22:04:04 +0000 2022;RT @BNONews: BREAKING: U.S. intelligence community believes Russia's invasion of Ukraine will begin next week - PBS;0;509;catfishyak
td_swanson1971;Fri Feb 11 22:04:03 +0000 2022;"RT @bellingcat: The Radar Interference Tracker (RIT) is a new tool that allows anyone to search for active military radar systems

It has a…";0;889;catfishyak
AdrianaNazarko7;Fri Feb 11 22:04:03 +0000 2022;RT @zachsdorfman: Just want to pause for a second to acknowledge that, if Russia does indeed launch a new war against Ukraine, the Ukrainia…;0;1270;catfishyak
scheerenberger;Fri Feb 11 22:04:03 +0000 2022;RT @kylegriffin1: WASHINGTON (AP) — White House urges Americans to leave Ukraine in next '24 to 48 hours,' warns US won't rescue civilians…;0;1579;catfishyak
FreshPhunky;Fri Feb 11 22:04:02 +0000 2022;RT @TristanSnell: If Russia invades Ukraine, Russia should be ejected from the Olympics. For starters.;0;2094;catfishyak
m2nc;Fri Feb 11 22:04:02 +0000 2022;"RT @WSJJapan: 五輪中に露のウクライナ侵攻も、米が48時間以内の退避促す
#ウクライナ #ロシア 
https://t.co/R4rJdY4InT";0;152;catfishyak
MichelleFattoru;Fri Feb 11 22:04:01 +0000 2022;"RT @LloydHardy: Is it a coincidence that Russia is invading Ukraine right when Johnson is in trouble politically?

#JohnsonOut18";0;65;catfishyak
SpicyCheezit;Fri Feb 11 22:04:01 +0000 2022;"RT @PARABOLIT: Ukraine doesn't want war 

Russia doesn't want war 

United States keeps pushing war";0;337;catfishyak
TSjetsagain;Fri Feb 11 22:04:01 +0000 2022;"RT @ClintEhrlich: Western intelligence has concluded that Russia will launch an invasion of Ukraine next week. 

They are no longer saying…";0;30;catfishyak
elindiohabla;Fri Feb 11 22:04:01 +0000 2022;RT @jaimito_reyes: 🚨 La administración Biden confirma que el ataque de Rusia 🇷🇺 sobre Ucrania 🇺🇦 es “inminente y en cualquier momento”. Est…;0;4;catfishyak
editortargett;Fri Feb 11 22:04:01 +0000 2022;RT @DmytroKuleba: We have officially triggered the risk reduction mechanism in accordance with para. III of the Vienna Document, and reques…;0;1400;catfishyak
raescouter;Fri Feb 11 22:04:01 +0000 2022;RT @PalmerReport: If the media tries to blame Biden for this Russia-Ukraine mess, after Trump spent four years sabotaging Ukraine on Russia…;0;1930;catfishyak
stevem20;Fri Feb 11 22:04:01 +0000 2022;RT @deepgreendesign: Suspected Putin Party Yacht has been recalled to Russian waters to avoid potential seized assets as global financial i…;0;2;catfishyak
KimKimbowman;Fri Feb 11 22:04:00 +0000 2022;RT @McFaul: Putin knows one tragic fact about NATO that many on my twitter feed dont. NATO wont accept new members who have Russian soldier…;0;2764;catfishyak
Anna32531994;Fri Feb 11 22:04:00 +0000 2022;RT @BabakTaghvaee: As just around 48 to 72 hours left until #Russia's invasion to #Ukraine, the Ukrainian airspace is almost emptied of civ…;0;44;catfishyak
RoadRunner91101;Fri Feb 11 22:04:00 +0000 2022;RT @mchooyah: Russia is not going to invade Ukraine. As much as our dear generals who work as contractors would like them to.;0;1758;catfishyak
ZethicalConduct;Fri Feb 11 22:04:00 +0000 2022;RT @sarahkendzior: At @gaslitnation, we have been covering Ukraine, Russia and the US -- and the global kleptocracy tying them together --…;0;166;catfishyak
leeoneeko;Fri Feb 11 22:03:59 +0000 2022;"RT @catcontentonly: Ukraine Defense Minister: Russia is not invading anytime soon

Ukraine President: Russia is not invading anytime soon…";0;1821;catfishyak
ABPC84;Fri Feb 11 22:03:59 +0000 2022;"RT @Jeff_Jacoby: Contrary to Putin's claims, the US &amp; its allies never agreed not to expand @NATO to the east. On the other hand, #Russia e…";0;3;catfishyak
Openmind67;Fri Feb 11 22:03:59 +0000 2022;RT @ondma: @Angry_Staffer IMO if TFG was in still in office, he'd take a lax stance against Russia build up giving Russia a green light to…;0;62;catfishyak
thechosendarx;Fri Feb 11 22:03:59 +0000 2022;RT @ZaraGiaa: Crazy how the media keeps pushing for the war between Ukraine and Russia, and wants the situation escalated. In the meantime,…;0;33;catfishyak
iam_7even;Fri Feb 11 22:03:58 +0000 2022;RT @EndGameWW3: Update: Russia and Ukraine declare that the Berlin talks have not succeeded after 9 hours of discussion. (Reuters);0;309;catfishyak
joseph_isador;Fri Feb 11 22:03:58 +0000 2022;RT @BlackKnight10k: Conservatives wants Russia to invade Ukraine and destabilize Europe, migrant trucker caravns to shut down our economy,…;0;186;catfishyak
Sumkilla;Fri Feb 11 22:03:58 +0000 2022;RT @shustry: I admit. I have not seen The Intelligence. But there's never been a time when my understanding of Russia -- my 15 years of rep…;0;2213;catfishyak
ProssElizabeth;Fri Feb 11 22:03:57 +0000 2022;RT @RadioFreeTom: This was a great conversation, and if you think you're mad at me about #COVID measures now, wait'll you hear me and @Damo…;0;9;catfishyak
lulu742;Fri Feb 11 22:03:57 +0000 2022;RT @TristanSnell: If Russia invades Ukraine, Russia should be ejected from the Olympics. For starters.;0;2094;catfishyak
CastleKfc037aa;Fri Feb 11 22:03:57 +0000 2022;"RT @WSJJapan: 五輪中に露のウクライナ侵攻も、米が48時間以内の退避促す
#ウクライナ #ロシア 
https://t.co/R4rJdY4InT";0;152;catfishyak
RalphScenic;Fri Feb 11 22:03:57 +0000 2022;RT @Angeldaemon20: Why is the squad silent on Russia/Ukraine?;0;106;catfishyak
Rhukatah;Fri Feb 11 22:03:56 +0000 2022;RT @CarlBeijer: Another reason socialists shouldn’t stake the case against war on claiming Russia won’t invade: if the USG and the media de…;0;6;catfishyak
t89500729;Fri Feb 11 22:03:56 +0000 2022;RT @Rebel44CZ: Minimizing losses from initial Russian air/artillery/missile strikes is necessary for improving the chances of Ukraine succe…;0;4;catfishyak
YmVeaQJfTamw6ep;Fri Feb 11 22:03:55 +0000 2022;RT @john_sipher: “…Russia knows it won’t confront U.S. forces if it invades Ukraine, and we have effectively conceded to Russia a sphere of…;0;70;catfishyak
ObichukwuMbelu;Fri Feb 11 22:03:54 +0000 2022;"RT @ChuckCallesto: BREAKING REPORT: Ukraine Officials CONFRIM, Russia has Completely Surrounded Their ENTIRE Country.. 

Do you Believe an…";0;596;catfishyak
pet41159566;Fri Feb 11 22:03:54 +0000 2022;"RT @Russ_Warrior: The Western elites desperately want a ""Russian invasion of #Ukraine"" in order to hide enormous internal issues otherwise…";0;36;catfishyak
doch146;Fri Feb 11 22:03:54 +0000 2022;RT @TristanSnell: If Russia invades Ukraine, Russia should be ejected from the Olympics. For starters.;0;2094;catfishyak
QuincyInst;Fri Feb 11 22:03:53 +0000 2022;RT @BH_Friedman: It seems about as likely—moderately likely—that Russia invades Ukraine as it was yesterday. Of course it will be Russia’s…;0;10;catfishyak
bog_vel;Fri Feb 11 22:03:53 +0000 2022;RT @tony_pro: BREAKING Ukraine has been at war with Russia for the past 8 years;0;575;catfishyak
dbellamum;Fri Feb 11 22:03:53 +0000 2022;"RT @ondma: @Angry_Staffer The timeline:
2014- Ukraine ousted Russia's puppet Viktor Yanukovych
2016- Russia helps get their US asset electe…";0;469;catfishyak
Jorgeplusultra;Fri Feb 11 22:03:53 +0000 2022;"RT @FoxNews: Dow falls over 500 points, oil hits $93 on Russia, Ukraine tensions
https://t.co/DOY1woRSHb";0;125;catfishyak
d1m1tr1_w;Fri Feb 11 22:03:52 +0000 2022;"RT @LizAnnSonders: Russia/Ukraine news sent market lower but Energy outperformed &amp; Utilities had marginal gain; Tech, Cons Discr &amp; Comm Ser…";0;32;catfishyak
NBA_1908;Fri Feb 11 22:03:52 +0000 2022;RT @CNN: Defense Secretary Lloyd Austin has ordered 3,000 more soldiers from the 82nd Airborne to deploy to Poland amid rising concern abou…;0;221;catfishyak
mattround;Fri Feb 11 22:03:52 +0000 2022;RT @DefenseBaron: Arms industry PR reps are sending us pitches boasting that their weapons systems may be used in the pending Russia-Ukrain…;0;479;catfishyak
dancelightning;Fri Feb 11 22:03:52 +0000 2022;"RT @oliverromain70: Say this aloud without laughing. 

Johnson’s plan for Ukraine is to send Liz Truss to distract Russia from invading.";0;3;catfishyak
agentsmith247;Fri Feb 11 22:03:52 +0000 2022;RT @cnnbrk: President Biden plans to speak with Russian President Vladimir Putin on Saturday, a source says. The US believes a Russian assa…;0;308;catfishyak
geyshapaola;Fri Feb 11 22:03:51 +0000 2022;RT @MaximEristavi: my dad has just said to me he doesn’t want me to evacuate him if russia starts bombing our hometown. just mom. he plans…;0;3264;catfishyak
KingOrleans;Fri Feb 11 22:03:51 +0000 2022;RT @DefenseBaron: Arms industry PR reps are sending us pitches boasting that their weapons systems may be used in the pending Russia-Ukrain…;0;479;catfishyak
dvlnd3;Fri Feb 11 22:03:50 +0000 2022;RT @zachsdorfman: Just want to pause for a second to acknowledge that, if Russia does indeed launch a new war against Ukraine, the Ukrainia…;0;1270;catfishyak
Mtaylor1988Mark;Fri Feb 11 22:03:50 +0000 2022;RT @JackPosobiec: BREAKING: Jake Sullivan just shot down the PBS report that Russia has 'decided' to invade Ukraine;0;1330;catfishyak
AcrossButt;Fri Feb 11 22:03:50 +0000 2022;RT @flexghost1: Has anyone from Fox News fired shots to get the Ukraine-Russia conflict going yet?;0;115;catfishyak
WayneDickison;Fri Feb 11 22:03:49 +0000 2022;RT @EricaRN4USA: I’m afraid that incompetent @JoeBiden is setting us up for the brink of WWIII #Ukraine #Russia #China;0;48;catfishyak
remirol1956;Fri Feb 11 22:03:49 +0000 2022;RT @TristanSnell: If Russia invades Ukraine, Russia should be ejected from the Olympics. For starters.;0;2094;catfishyak
stealbelle;Fri Feb 11 22:03:49 +0000 2022;RT @PalmerReport: If the media tries to blame Biden for this Russia-Ukraine mess, after Trump spent four years sabotaging Ukraine on Russia…;0;1930;catfishyak
SusanGiannini8;Fri Feb 11 22:03:49 +0000 2022;RT @MarshaBlackburn: If Russia invades Ukraine, it will be because of Biden’s weakness.;0;1945;catfishyak
Lokesh1199;Fri Feb 11 22:03:49 +0000 2022;RT @Chellaney: China's military buildup against India surpasses Russia's buildup against Ukraine. But Blinken, speaking in Melbourne alongs…;0;2126;catfishyak
EzeaguNanka;Fri Feb 11 22:03:48 +0000 2022;"RT @HananyaNaftali: My mother was born and raised in Russia, and we all know that Ukraine is right.

Russia should not be allowed to occupy…";0;132;catfishyak
LanaMiersen;Fri Feb 11 22:03:48 +0000 2022;RT @mchooyah: Russia is not going to invade Ukraine. As much as our dear generals who work as contractors would like them to.;0;1758;catfishyak
valequeennn;Fri Feb 11 22:03:48 +0000 2022;RT @d_rez79: If Russia decides to invade Ukraine all it needs is a foothold to divide the country and set up airbases and military installa…;0;1;catfishyak
CreeCarey;Fri Feb 11 22:03:48 +0000 2022;RT @politico: Russia has moved warships from across the globe toward Ukraine in one of the largest displays of naval firepower since the Co…;0;198;catfishyak
Zdtar1;Fri Feb 11 22:03:48 +0000 2022;"RT @drpenking: For the slay queens who are lost about the whole Russia and Ukraine story.
-There is a former territory of Ukraine called Cr…";0;212;catfishyak
Rosemar33894520;Fri Feb 11 22:03:48 +0000 2022;"RT @Jerusalem_Post: Russia now has enough forces for Ukraine invasion, according to White House national security adviser Jake Sullivan.

#…";0;18;catfishyak
FDD_CMPP;Fri Feb 11 22:03:47 +0000 2022;"RT @FDD: PODCAST | Russia and Ukraine: On the Brink of War 

@CliffordDMay discusses with @FDD_CMPP’s @Brad_L_Bowman, @ProfBShaffer, and Ja…";0;7;catfishyak
cernusson;Fri Feb 11 22:03:47 +0000 2022;"RT @taru_sisko: To me it's right timing to be in Finland when Russia is about to attack Ukraine.

Approach of Finnish news is so different…";0;2;catfishyak
Nek25P;Fri Feb 11 22:03:47 +0000 2022;RT @JuliaDavisNews: A key Russia expert and two other defense experts are being blocked from joining the Pentagon by GOP Sen. Josh Hawley,…;0;4171;catfishyak
annizary;Fri Feb 11 22:03:47 +0000 2022;"RT @LloydHardy: Thursday: Liz Truss flies to Moscow to make Peace with Russia

Friday: Leave Ukraine now, Britons are told by Foreign Offic…";0;434;catfishyak
AirbaseAlmighty;Fri Feb 11 22:03:46 +0000 2022;RT @KatieBoLillis: NEWS: The U.S. and its allies have new intelligence that suggests Russia could launch an attack on Ukraine even before t…;0;858;catfishyak
inc_reporters;Fri Feb 11 22:03:46 +0000 2022;RT @TristanSnell: If Russia invades Ukraine, Russia should be ejected from the Olympics. For starters.;0;2094;catfishyak
Gypsygi45977906;Fri Feb 11 22:03:46 +0000 2022;RT @mchooyah: Russia is not going to invade Ukraine. As much as our dear generals who work as contractors would like them to.;0;1758;catfishyak
andycollins10;Fri Feb 11 22:03:45 +0000 2022;RT @zachsdorfman: Just want to pause for a second to acknowledge that, if Russia does indeed launch a new war against Ukraine, the Ukrainia…;0;1270;catfishyak
Jumu64964155;Fri Feb 11 22:03:44 +0000 2022;RT @EmbassyofRussia: Recent events confirm that widely-known expression “Western free media” is getting a new interpretation: media in the…;0;67;catfishyak
Myr226;Fri Feb 11 22:03:43 +0000 2022;RT @matthewstoller: American power isn't unlimited, and confronting Russia over Ukraine, or frankly being hawkish on Iran, uses energy we c…;0;37;catfishyak
elin_sal;Fri Feb 11 22:03:43 +0000 2022;"RT @ICSI_OSINT: TRAVEL ADVISORY: #Ukraine 
In light of multiple countries ordering their citizens to evacuate Ukraine immediately, and the…";0;635;catfishyak
KingEdward165;Fri Feb 11 22:03:42 +0000 2022;"RT @AJEnglish: Russia-Ukraine updates: 11 February 🔽

US urges citizens to leave Ukraine amid Russian invasion threat as State Department w…";0;165;catfishyak
NBA_1908;Fri Feb 11 22:03:42 +0000 2022;RT @trussliz: Now law: Our tough new sanctions regime against Russia, giving the UK the power to target individuals and organisations of st…;0;301;catfishyak
masokost;Fri Feb 11 22:03:42 +0000 2022;RT @kevinaustin1: @NikaMelkozerova When Russia invaded #Georgia in 2008 my 73 yo grandma also asked us to leave her behind. She was a big w…;0;25;catfishyak
yamelsky;Fri Feb 11 22:03:41 +0000 2022;RT @IMatviyishyn: To all Russia-Ukraine «experts» with « US intelligence sources», sitting somewhere West and safe: think twice and maybe w…;0;856;catfishyak
klassymike8gma1;Fri Feb 11 22:03:41 +0000 2022;RT @MarshaBlackburn: If Russia invades Ukraine, it will be because of Biden’s weakness.;0;1945;catfishyak
zzprosper;Fri Feb 11 22:03:41 +0000 2022;RT @JackPosobiec: BREAKING: Jake Sullivan just shot down the PBS report that Russia has 'decided' to invade Ukraine;0;1330;catfishyak
charh1990;Fri Feb 11 22:03:40 +0000 2022;RT @TristanSnell: If Russia invades Ukraine, Russia should be ejected from the Olympics. For starters.;0;2094;catfishyak
cloudroamer;Fri Feb 11 22:03:40 +0000 2022;"RT @LloydHardy: Is it a coincidence that Russia is invading Ukraine right when Johnson is in trouble politically?

#JohnsonOut18";0;65;catfishyak
Elzammt;Fri Feb 11 22:03:39 +0000 2022;RT @BernieSpofforth: It has been proved that your government and media lied to you over Covid, why then do you believe they are telling you…;0;724;catfishyak
jradnut;Fri Feb 11 22:03:38 +0000 2022;RT @MarshaBlackburn: If Russia invades Ukraine, it will be because of Biden’s weakness.;0;1945;catfishyak
daum14508511;Fri Feb 11 22:03:38 +0000 2022;"RT @PhilipWegmann: President Biden took selfies and shook hands with staff ahead of his departure to Camp David. 

Half an hour ago, @JakeS…";0;888;catfishyak
Polit_eurOpines;Fri Feb 11 22:03:38 +0000 2022;RT @zachsdorfman: Just want to pause for a second to acknowledge that, if Russia does indeed launch a new war against Ukraine, the Ukrainia…;0;1270;catfishyak
MaximoHalty;Fri Feb 11 22:03:38 +0000 2022;RT @NatashaBertrand: Scoop: US and allies have new intel that suggests Russia could be planning to attack Ukraine prior to end of Olympics,…;0;1885;catfishyak
GregLovelace10;Fri Feb 11 22:03:37 +0000 2022;RT @WBTV_News: #BREAKING:  The Pentagon is sending another 3,000 Fort Bragg combat troops to Poland in a demonstration of American commitme…;0;4;catfishyak
Andre__Damon;Fri Feb 11 22:03:37 +0000 2022;RT @DavidNorthWSWS: This escalation is not about the defense of Ukraine. The aim of the escalation is to destroy Russia as an obstacle to U…;0;57;catfishyak
ReneeVoiceBrand;Fri Feb 11 22:03:37 +0000 2022;RT @B52Malmet: President Biden will speak to President Putin tomorrow according to reporting @CNN - as dire warnings abound about Russia in…;0;50;catfishyak
ywiwysm;Fri Feb 11 22:03:37 +0000 2022;RT @financepapi__: Hey, Valentine’s Day coming up. Don’t know if you’ve heard about the potential WW3 but it got me thinking I didn’t Putin…;0;479;catfishyak
tbell1968;Fri Feb 11 22:03:37 +0000 2022;RT @RuhleOnMSNBC: Plus, Biden’s plans to get Americans out of Ukraine if Russia invades, the White House pushing back on easing mask mandat…;0;1;catfishyak
jennyjk8675309;Fri Feb 11 22:03:37 +0000 2022;"RT @noclador: A few days ago #Belarus released this map of its upcoming ""exercise"" with #Russia.

In the map #Poland (the two blue areas on…";0;6;catfishyak
dyannleroy;Fri Feb 11 22:03:36 +0000 2022;RT @JackDetsch: The U.S. is deploying 3,000 more troops to Poland, as admin officials are warning of an imminent Russian invasion that coul…;0;28;catfishyak
ItsCristinMarie;Fri Feb 11 22:03:36 +0000 2022;RT @kerathink: Thread 🧵: a few things you should know about Russia and Ukraine with insights from Krys Boyd’s talk with David J. Kramer, Ma…;0;4;catfishyak
caesura30;Fri Feb 11 22:03:35 +0000 2022;RT @ryangrim: If Russia retakes Ukraine, what if it becomes a hotbed of corruption, ruled by bickering oligarchs? We can’t have that.;0;147;catfishyak
Lew5David;Fri Feb 11 22:03:35 +0000 2022;"RT @BJElsey_: Join me on the hour, every hour this evening for your news headlines @GBNEWS. 
We’ll bring you up to date on the developing s…";0;39;catfishyak
dezhentz;Fri Feb 11 22:03:33 +0000 2022;"RT @JuliaDavisNews: Russian Foreign Ministry Spokeswoman Maria Zakharova said all this⤵️, but never uttered the only thing that matters: ""R…";0;208;catfishyak
FineNFilm;Fri Feb 11 22:03:33 +0000 2022;RT @WSJ: The Dow dropped about 500 points and oil prices climbed to a nearly eight-year high after the U.S. warned that Russia could soon i…;0;70;catfishyak
Hapjamlaw;Fri Feb 11 22:03:33 +0000 2022;RT @PalmerReport: If the media tries to blame Biden for this Russia-Ukraine mess, after Trump spent four years sabotaging Ukraine on Russia…;0;1930;catfishyak
OROMIITANSIMPLE;Fri Feb 11 22:03:32 +0000 2022;RT @ianbremmer: Ukraine vs Russia military by the numbers: https://t.co/fsZF4Tkdib;0;4460;catfishyak
Assyriangirll;Fri Feb 11 22:03:32 +0000 2022;RT @MarshaBlackburn: If Russia invades Ukraine, it will be because of Biden’s weakness.;0;1945;catfishyak
JudeVickers;Fri Feb 11 22:03:32 +0000 2022;"RT @LloydHardy: Is it a coincidence that Russia is invading Ukraine right when Johnson is in trouble politically?

#JohnsonOut18";0;65;catfishyak
AAugustine22;Fri Feb 11 22:03:32 +0000 2022;"RT @PhilipWegmann: President Biden took selfies and shook hands with staff ahead of his departure to Camp David. 

Half an hour ago, @JakeS…";0;888;catfishyak
CreeCarey;Fri Feb 11 22:03:32 +0000 2022;"RT @FoxNews: Dow falls over 500 points, oil hits $93 on Russia, Ukraine tensions
https://t.co/DOY1woRSHb";0;125;catfishyak
WilsonO36040576;Fri Feb 11 22:03:32 +0000 2022;"RT @MuradGazdiev: OSCE registers huge spike in shelling/shooting at the front lines in East Ukraine.

Rebels there have warned for weeks th…";0;231;catfishyak
ComeAndTakeIt77;Fri Feb 11 22:03:32 +0000 2022;RT @mchooyah: Russia is not going to invade Ukraine. As much as our dear generals who work as contractors would like them to.;0;1758;catfishyak
nursekimmie1969;Fri Feb 11 22:03:31 +0000 2022;RT @MarshaBlackburn: If Russia invades Ukraine, it will be because of Biden’s weakness.;0;1945;catfishyak
VashH3;Fri Feb 11 22:03:31 +0000 2022;RT @kylegriffin1: WASHINGTON (AP) — White House urges Americans to leave Ukraine in next '24 to 48 hours,' warns US won't rescue civilians…;0;1579;catfishyak
superdupedoodle;Fri Feb 11 22:03:31 +0000 2022;"RT @emharris33: 130,000 Russian troops on the Ukraine border and Diane Abbott MP is questioning if Russia really is the aggressor. 

My god.";0;158;catfishyak
philhydephotos;Fri Feb 11 22:03:31 +0000 2022;RT @BBCRosAtkins: British nationals in Ukraine are being told to leave now. Here’s 5 mins on why Russia and the West see NATO and Ukraine i…;0;475;catfishyak
kungfu_mandarin;Fri Feb 11 22:03:31 +0000 2022;RT @georgegalloway: Trump would’ve made a deal with #Russia by now, with something in it for everybody. That’s the truth of it and you know…;0;1136;catfishyak
JOHNATHANMD;Fri Feb 11 22:03:31 +0000 2022;RT @Telegraph: 🔴 BREAKING: The UK government has told British nationals in Ukraine to leave the country and will withdrawing more staff fro…;0;88;catfishyak
Leonagbaje;Fri Feb 11 22:03:30 +0000 2022;RT @shustry: I admit. I have not seen The Intelligence. But there's never been a time when my understanding of Russia -- my 15 years of rep…;0;2213;catfishyak
tjleising1;Fri Feb 11 22:03:29 +0000 2022;RT @mchooyah: Russia is not going to invade Ukraine. As much as our dear generals who work as contractors would like them to.;0;1758;catfishyak
iam_7even;Fri Feb 11 22:03:29 +0000 2022;"RT @Global_Mil_Info: Ukraine 2/11/22:
 - Japan, South Korea &amp; the Netherlands are advising their citizens to leave immediately. 
 - U.S. no…";0;317;catfishyak
MileHighBrendan;Fri Feb 11 22:03:29 +0000 2022;RT @thejoshknight: Progressives who pretend Russia isn’t awful are the worst. If your stance is always anti-interventionism, it isn’t a sta…;0;1;catfishyak
literalink;Fri Feb 11 22:03:29 +0000 2022;RT @MarkUrban01: We are at one minute to midnight now in this Ukraine crisis. The failure of Ukraine/Russia talks in Berlin yesterday creat…;0;393;catfishyak
PamelaM77069477;Fri Feb 11 22:03:28 +0000 2022;RT @TristanSnell: If Russia invades Ukraine, Russia should be ejected from the Olympics. For starters.;0;2094;catfishyak
anyyyapm;Fri Feb 11 22:03:28 +0000 2022;"RT @catcontentonly: Ukraine Defense Minister: Russia is not invading anytime soon

Ukraine President: Russia is not invading anytime soon…";0;1821;catfishyak
RealPaulaCain;Fri Feb 11 22:03:27 +0000 2022;RT @JuliaDavisNews: A key Russia expert and two other defense experts are being blocked from joining the Pentagon by GOP Sen. Josh Hawley,…;0;4171;catfishyak
_deceased_;Fri Feb 11 22:03:27 +0000 2022;RT @politico: Russia has moved warships from across the globe toward Ukraine in one of the largest displays of naval firepower since the Co…;0;198;catfishyak
TeresaKAlley;Fri Feb 11 22:03:27 +0000 2022;RT @JuliaDavisNews: A key Russia expert and two other defense experts are being blocked from joining the Pentagon by GOP Sen. Josh Hawley,…;0;4171;catfishyak
jhenigan_jean;Fri Feb 11 22:03:27 +0000 2022;RT @RepAndyBiggsAZ: Joe Biden’s fecklessness as an international leader has destabilized the world and provided a pathway for Russia’s aggr…;0;30;catfishyak
JMac1766;Fri Feb 11 22:03:27 +0000 2022;RT @MarshaBlackburn: If Russia invades Ukraine, it will be because of Biden’s weakness.;0;1945;catfishyak
donalkinsella1;Fri Feb 11 22:03:27 +0000 2022;RT @JuliaDavisNews: A key Russia expert and two other defense experts are being blocked from joining the Pentagon by GOP Sen. Josh Hawley,…;0;4171;catfishyak
timjohnston50;Fri Feb 11 22:03:26 +0000 2022;RT @SANJOSEMAILMAN: Russia is saying that there are NO plans to invade.  Then, why in the f**k are there over 100,000 of their troops near…;0;2;catfishyak
salad_fart;Fri Feb 11 22:03:26 +0000 2022;"RT @WynnWs: US: Russian invasion of Ukraine 'could begin at any time' #UkraineCrisis
https://t.co/Nn5mozC7g3";0;10;catfishyak
dani_paso5;Fri Feb 11 22:03:26 +0000 2022;RT @zerohedge: RUSSIA SAYS BY SPREADING DISINFORMATION ABOUT PLANNED RUSSIAN INVASION OF UKRAINE WESTERN COUNTRIES WANT TO DISTRACT ATTENTI…;0;1817;catfishyak
jakechrisma;Fri Feb 11 22:03:26 +0000 2022;RT @cnnbrk: President Biden plans to speak with Russian President Vladimir Putin on Saturday, a source says. The US believes a Russian assa…;0;308;catfishyak
notamused666;Fri Feb 11 22:03:25 +0000 2022;RT @terror_alarm: 🚨🚨🇪🇺🇺🇸Happening Now: Emergency Friday night #NATO ambassadors meeting about the situation in Russia and #Ukraine. https:/…;0;14;catfishyak
