user;date;text;favorite_count;retweet_count;retweeter_usr
juliocjacob;Tue Feb 15 15:01:03 +0000 2022;RT @FabioTalhari: Alvíssaras! O major-general Igor Konashenkov, porta-voz do Ministério da Defesa da Rússia, disse que as unidades dos dist…;0;244;IanMaher7
Ton_57;Tue Feb 15 15:01:03 +0000 2022;RT @ForexLive: This is the beginning of the end of the Ukraine-Russia drama. https://t.co/LjqnwUtYNw;0;14;IanMaher7
ThinkPrague;Tue Feb 15 15:01:02 +0000 2022;RT @GicAriana: 179 political leaders, experts and intellectuals from #Ukraine and diaspora call on #US not to pursue a new reset with #Russ…;0;360;IanMaher7
Virtual_Drifter;Tue Feb 15 15:01:01 +0000 2022;RT @ignis_fatum: As expected : the #Putin regime usurped Russian parliament approved the notion to “recognize” the parts of Luhansk and Don…;0;7;IanMaher7
jentrification;Tue Feb 15 15:01:01 +0000 2022;"RT @RyanEppley: I’m a little late here…

But Russia invading Ukraine in 2014 to occupy Crimea with no true international response was wildl…";0;3;IanMaher7
JackCWard99;Tue Feb 15 15:01:00 +0000 2022;RT @JuliaDavisNews: #Russia's state TV keeps building the momentum for Russia's escalation against #Ukraine. RT's head Margarita Simonyan p…;0;1140;IanMaher7
RuzickaGisele;Tue Feb 15 15:00:59 +0000 2022;RT @Conservadora191: 🚨Rússia retira tropas da fronteira com a Ucrânia - O Kremlin confirmou a retirada de algumas de suas tropas posicionad…;0;10;IanMaher7
Anthony17776135;Tue Feb 15 15:00:58 +0000 2022;"RT @ChuckCallesto: BREAKING REPORT: US offers Ukraine ONE BILLION DOLLAR loan guarantee...

RUSSIA begins a TROOP WITHDRAWAL.. 🤔";0;1971;IanMaher7
Christi23739548;Tue Feb 15 15:00:58 +0000 2022;RT @joncoopertweets: NEW: Following Putin's hour-long call with President Biden on Saturday, Russia's defense ministry announced today that…;0;205;IanMaher7
BugautGabriel;Tue Feb 15 15:00:57 +0000 2022;"RT @CamilleK_France: NOVEMBRE 2054 : La @CIA annonce toujours l'invasion ""imminente"" de l'Ukraine par la #Russie, prétextant que si #Poutin…";0;10;IanMaher7
HUMANBEINGONE;Tue Feb 15 15:00:56 +0000 2022;"RT @HadiNasrallah: “We stand with the freedom fighters in Ukraine and Syria against Russia”

The freedom fighters in Ukraine and Syria: htt…";0;983;IanMaher7
ChuckMontyII;Tue Feb 15 15:00:56 +0000 2022;RT @KalenKalya: Artist Roberto Ziche renders these 3D Computer Generated Images depicting the immense scale of our Solar System and the pla…;0;19;IanMaher7
maypage_news;Tue Feb 15 15:00:56 +0000 2022;RT @jsolomonReports: Latest Durham revelations put Biden’s national security adviser in uneasy light.  Jake Sullivan testified in 2017 it w…;0;1110;IanMaher7
DavidRThomas3;Tue Feb 15 15:00:56 +0000 2022;"RT @ASLuhn: After noting partial troop withdrawal, Putin says he is ""concerned"" the West will just drag out talks &amp; ""won't let this happen.…";0;51;IanMaher7
vishy972;Tue Feb 15 15:00:55 +0000 2022;RT @vicktop55: And you say war: Putin after negotiations with Scholz: Russia will continue gas supplies through Ukraine even after 2024, if…;0;19;IanMaher7
bal_boris;Tue Feb 15 15:00:55 +0000 2022;RT @olgatokariuk: In fact, I think de-escalation signals are part of Russia's deceptive tactics. Putin doesn't like to make moves in the op…;0;630;IanMaher7
catherhutch;Tue Feb 15 15:00:54 +0000 2022;RT @anders_ian: @Jackiew80333500 It was the same on channel 4 last night Jackie. Mat Frie persistently asking, more or less telling a Ukrai…;0;3;IanMaher7
HawksSc4;Tue Feb 15 15:00:54 +0000 2022;RT @scotthortonshow: Oh no! Poor war party. They're going to be so disappointed. https://t.co/XqRAKmdCpc;0;62;IanMaher7
jonlansdell;Tue Feb 15 15:00:54 +0000 2022;"RT @ASLuhn: After noting partial troop withdrawal, Putin says he is ""concerned"" the West will just drag out talks &amp; ""won't let this happen.…";0;51;IanMaher7
Gate_15_Analyst;Tue Feb 15 15:00:53 +0000 2022;RT @Intel471Inc: Intel 471 has been monitoring how the ongoing tension between #Russia and #Ukraine is impacting the #cybercrime undergroun…;0;14;IanMaher7
tweet_sabo;Tue Feb 15 15:00:53 +0000 2022;RT @LIntelligente: Se i potenti del mondo vivessero sulla loro pelle cosa è la fame e la sofferenza del corpo e dell'anima non si parlerebb…;0;49;IanMaher7
TradersCom;Tue Feb 15 15:00:53 +0000 2022;"RT @TradersCom: Market Wrap – #HappyValentinesDay Chicken Kiev
Join us for our live podcast @youtube
Fed &amp; #inflation, Russia &amp; Ukraine thr…";0;4;IanMaher7
forromtw;Tue Feb 15 15:00:53 +0000 2022;RT @UkrWarReport: 🇷🇺🇺🇦⚡️PUTIN: FOR RUSSIA, THE POSTPONEMENT OF UKRAINE'S ENTRY INTO NATO DOES NOT CHANGE ANYTHING. WE WANT TO RESOLVE THIS…;0;18;IanMaher7
riocard911;Tue Feb 15 15:00:52 +0000 2022;RT @brokenbottleboy: In her latest piece for The Atlantic, Anne Applebaum daydreams a Love Actually-style speech for Liz Truss. Must be goo…;0;18;IanMaher7
4senses;Tue Feb 15 15:00:52 +0000 2022;"RT @ASLuhn: After noting partial troop withdrawal, Putin says he is ""concerned"" the West will just drag out talks &amp; ""won't let this happen.…";0;51;IanMaher7
dead_zrachok;Tue Feb 15 15:00:50 +0000 2022;"RT @IAPonomarenko: BREAKING ⚡️
Russia’s State Duma (the puppet parliament) requests that Vladimir Putin officially recognizes the occupied…";0;306;IanMaher7
hitesh_thakkar3;Tue Feb 15 15:00:50 +0000 2022;"RT @republic: Indian Embassy in Kyiv releases emergency helpline numbers &amp; email id for Indian nationals in Ukraine amid the heightened ten…";0;37;IanMaher7
danielrembrandt;Tue Feb 15 15:00:50 +0000 2022;RT @NTenzer: The free world leaders must never forget the cruelty  and of Putin's regime. They must speak out in the strongest possible way…;0;77;IanMaher7
Lastplantagenet;Tue Feb 15 15:00:50 +0000 2022;"RT @ChuckCallesto: BREAKING REPORT: US offers Ukraine ONE BILLION DOLLAR loan guarantee...

RUSSIA begins a TROOP WITHDRAWAL.. 🤔";0;1971;IanMaher7
JulieJoyHope;Tue Feb 15 15:00:50 +0000 2022;RT @AP: BREAKING: Russian President Vladimir Putin says Russia is ready to discuss security measures with the U.S. and NATO as immediate fe…;0;483;IanMaher7
AbbotLow;Tue Feb 15 15:00:50 +0000 2022;"RT @SkyNews: Russia has said some military units are returning to their bases as its foreign ministry said the West has been ""humiliated"" o…";0;28;IanMaher7
NicoDiego11;Tue Feb 15 15:00:50 +0000 2022;"RT @newsmax: Sen. Marco Rubio, R-Fla., on Monday tweeted a video in which he said Russia and China see the opportunity for a ""New World Ord…";0;41;IanMaher7
Barbara72468224;Tue Feb 15 15:00:49 +0000 2022;RT @jsolomonReports: Latest Durham revelations put Biden’s national security adviser in uneasy light.  Jake Sullivan testified in 2017 it w…;0;1110;IanMaher7
Kim40929105;Tue Feb 15 15:00:49 +0000 2022;"RT @MarshaBlackburn: ‘The political left’s assault on U.S. natural gas is one of the most self-destructive acts in history.’

It’s time for…";0;93;IanMaher7
empress_solace;Tue Feb 15 15:00:49 +0000 2022;RT @Defcon1W: (Reuters)- Russia did not say how many units were being withdrawn, and how far, after a build-up of some 130,000 Russian troo…;0;4;IanMaher7
somestrange;Tue Feb 15 15:00:48 +0000 2022;RT @realDailyWire: ‘When We See A Withdrawal, We Will Believe In A De-Escalation’: Ukraine Reacts To Russia Withdrawing Some Troops https:/…;0;12;IanMaher7
morgulthedrelb;Tue Feb 15 15:00:47 +0000 2022;"RT @JulietJeske: Biden is not the leader of NATO.

NATO is a defensive alliance.

Ukraine has a President and is a sovereign nation.

Russi…";0;19;IanMaher7
sherriewillson;Tue Feb 15 15:00:45 +0000 2022;"RT @thehill: Sen. Ben Cardin: ""The unity we've seen under President Biden's leadership with our partners from Europe, the resolve that you…";0;10;IanMaher7
MajamboKE;Tue Feb 15 15:00:44 +0000 2022;RT @AP: BREAKING: Russian President Vladimir Putin says Russia is ready to discuss security measures with the U.S. and NATO as immediate fe…;0;483;IanMaher7
PDiddie;Tue Feb 15 15:00:42 +0000 2022;RT @bettyp711: Russia is quietly trying to extend Putin critic Alexei Navalny's sentence by 15 years as the world fixates on Ukraine https:…;0;1;IanMaher7
HomoConch;Tue Feb 15 15:00:41 +0000 2022;RT @ignis_fatum: #Putin regime propaganda agencies are saying that the regime backed terrorists opened heavy fire towards Ukrainian civilia…;0;2;IanMaher7
MajamboKE;Tue Feb 15 15:00:41 +0000 2022;"RT @SkyNews: ""We must avoid war in Europe""

German Chancellor Olaf Scholz says a ""sustainable security can only be achieved together with R…";0;23;IanMaher7
snadp;Tue Feb 15 15:00:40 +0000 2022;RT @M_K1977: @JackPosobiec All makes sense now as to why Jake is trying to Spawn the war between Russia and Ukraine… Divert attention away…;0;53;IanMaher7
kim9973;Tue Feb 15 15:00:38 +0000 2022;RT @kgosztola: Turns out Wednesday was not when Russia would invade Ukraine but rather the day withdrawal of some troops would be completed…;0;33;IanMaher7
hitesh_thakkar3;Tue Feb 15 15:00:38 +0000 2022;RT @news18dotcom: The Indian embassy in #Kyiv in a release said that all Indians should avoid non-essential travel to and within #Ukraine.…;0;3;IanMaher7
HomoConch;Tue Feb 15 15:00:37 +0000 2022;RT @ignis_fatum: Now launches also reported from #Putin regime backed terrorists controlled Slov’yanoserbs’k with more impacts near Toshkiv…;0;6;IanMaher7
ChristineMEste6;Tue Feb 15 15:00:37 +0000 2022;RT @scotthortonshow: Oh no! Poor war party. They're going to be so disappointed. https://t.co/XqRAKmdCpc;0;62;IanMaher7
GestalaLouise2;Tue Feb 15 15:00:37 +0000 2022;"RT @CamilleK_France: Depuis des années, la @CIA affirme que l'invasion de l'Ukraine par la Russie est ""imminente"". Mais d'après vous seul..…";0;119;IanMaher7
DianeEugenio;Tue Feb 15 15:00:37 +0000 2022;"RT @ASLuhn: After noting partial troop withdrawal, Putin says he is ""concerned"" the West will just drag out talks &amp; ""won't let this happen.…";0;51;IanMaher7
kcbehera_17;Tue Feb 15 15:00:34 +0000 2022;"RT @StrikeDefence: Ukraine &amp; Russia Airforce strength comparison #UkraineInvasion #UkraineCrisis #UkraineConflict https://t.co/uJOBZvOi4v";0;55;IanMaher7
HomoConch;Tue Feb 15 15:00:34 +0000 2022;"RT @ignis_fatum: Impacts reported near Toshkivka, where Ukrainian forces are located. 
Locals reprots “heaviest shelling in years” 
#Ukrain…";0;21;IanMaher7
eggbotme;Tue Feb 15 15:00:34 +0000 2022;RT @robert_sauer1: On Monday Tucker Carlson claimed Democrats in the US were wrongly framing the Russia-Ukraine military crisis as good-ver…;0;4;IanMaher7
glassicmermaid;Tue Feb 15 15:00:34 +0000 2022;RT @RiegerReport: “[U.S. intelligence] said Zero Hedge, which has 1.2 million Twitter followers, published articles created by Moscow-contr…;0;49;IanMaher7
shallow__state;Tue Feb 15 15:00:33 +0000 2022;RT @ProfSaunders: ICYMI last night, new Russia/Ukraine guide is here: https://t.co/rVSEdWPxZu;0;1;IanMaher7
Brenda516Sano;Tue Feb 15 15:00:32 +0000 2022;"RT @lavern_spicer: Russia has 130,000 troops at the Ukraine border.

Putin didn’t dare get bold like this under Trump. 

He was just waitin…";0;100;IanMaher7
Shubham92428185;Tue Feb 15 15:00:32 +0000 2022;"RT @kingonb51: #RussiaUkraineCrisis #Ukraine #Russian #Russia #USA #NATO 

US trying to achieve its personal interest by backing Ukraine &amp;…";0;157;IanMaher7
