user;date;text;favorite_count;retweet_count;retweeter_usr
kimberlyanne68;Sun Feb 13 23:59:42 +0000 2022;RT @SethAbramson: 42/ Donald Trump is a career criminal who colluded with Russia in 2016—repeatedly. He has also, *provably*, colluded with…;0;559;ProfPaulPoast
obdmiv;Sun Feb 13 23:59:41 +0000 2022;RT @JuliaDavisNews: #Russia's state TV keeps building the momentum for Russia's escalation against #Ukraine. RT's head Margarita Simonyan p…;0;1142;ProfPaulPoast
UrsinaMelcher;Sun Feb 13 23:59:41 +0000 2022;RT @ChristopherJM: Observation from a top Ukrainian journalist: “Since some airlines are now afraid to fly to/over Ukraine, it seems that w…;0;279;ProfPaulPoast
cestpasclair1;Sun Feb 13 23:59:37 +0000 2022;RT @SamRamani2: Everyone is predicting war between Russia and Ukraine except Russia and Ukraine;0;12361;ProfPaulPoast
zajob777;Sun Feb 13 23:59:37 +0000 2022;RT @starsandstripes: Even if a Russian invasion of Ukraine doesn't happen in the next few days, the crisis is reaching a critical inflectio…;0;10;ProfPaulPoast
FreedmanDebby;Sun Feb 13 23:59:37 +0000 2022;"RT @realLizUSA: ICYMI: ""Biden's weak-kneed appeasement provokes Putin, America's enemies""

https://t.co/LXXIk2Z9cp https://t.co/Neh1RQDNWK";0;172;ProfPaulPoast
dorothy59569937;Sun Feb 13 23:59:36 +0000 2022;"RT @IAMTOMMACDONALD: ME: You read about this Russia vs. Ukraine thing? 

MY GENERATION: Shh! Kanye vs. Pete Davidson is lit on IG right now.";0;201;ProfPaulPoast
TalkinToU;Sun Feb 13 23:59:35 +0000 2022;"RT @JuliaDavisNews: ""Putin’s goal is not a flourishing, peaceful, prosperous Russia, but a Russia where he remains in charge. Lavrov’s goal…";0;206;ProfPaulPoast
parodox19;Sun Feb 13 23:59:33 +0000 2022;"RT @PressTV: Russia says US decision to relocate OSCE result of ‘military psychosis’

https://t.co/XXQlpp7uj5";0;5;ProfPaulPoast
Nikitas_i;Sun Feb 13 23:59:31 +0000 2022;"RT @ABCPolitics: .@SpeakerPelosi tells @GStephanopoulos that she believes Russian Pres. Putin is prepared to invade Ukraine. 

“If we were…";0;10;ProfPaulPoast
jbench5;Sun Feb 13 23:59:31 +0000 2022;"RT @Cernovich: Russia: We aren’t going to invade Ukraine. 

Ukraine: Russia isn’t going to invade.

Media: WAR IS IMMINENT arm Ukraine and…";0;5694;ProfPaulPoast
ralahzaadseven;Sun Feb 13 23:59:31 +0000 2022;RT @StLiechtenstein: BREAKING: Diplo sources in Vienna say that Russia has failed to respond to questions raised by Ukraine under the OSCE…;0;1705;ProfPaulPoast
kw2134;Sun Feb 13 23:59:29 +0000 2022;RT @TeamPelosi: The United States and our European and NATO allies all support sanctions to deter Russia’s aggression against Ukraine. Puti…;0;901;ProfPaulPoast
DocFrm;Sun Feb 13 23:59:29 +0000 2022;RT @MGongadze: Let me get this straight: Russia is threatening Ukraine and the West, but airlines are canceling flights to Ukraine, not Rus…;0;447;ProfPaulPoast
AlexRuf8;Sun Feb 13 23:59:28 +0000 2022;RT @alifarhat79: BREAKING: RUSSIA SURPRISES EVERYONE AND STARTS UKRAINE INVASION IN THE METAVERSE;0;1272;ProfPaulPoast
heine_cuthen;Sun Feb 13 23:59:26 +0000 2022;RT @RealCandaceO: The best part is that the Ukrainian President has asked the CIA to provide proof that Russia is planning to invade and th…;0;3478;ProfPaulPoast
AlexSch23460780;Sun Feb 13 23:59:26 +0000 2022;RT @catfishyak: Good morning to everyone who knows that Joe is not helping to start a fucking war between Ukraine and Russia just to get Hu…;0;120;ProfPaulPoast
gilda_vaibhav;Sun Feb 13 23:59:25 +0000 2022;"RT @CryptooAdy: Every country is saying Russia is going to invade Ukraine.

Except Russia and Ukraine.";0;215;ProfPaulPoast
Mondakwe;Sun Feb 13 23:59:25 +0000 2022;RT @PalmerReport: One important way America can punish Russia for its aggression against Ukraine is to put Russian asset Donald Trump in pr…;0;861;ProfPaulPoast
GlobohomoC;Sun Feb 13 23:59:24 +0000 2022;RT @ggreenwald: This is a good thread on the situation in Ukraine and Russia, and also recommend the @FT article cited here by its author:…;0;94;ProfPaulPoast
groutxo8;Sun Feb 13 23:59:22 +0000 2022;RT @SamRamani2: Everyone is predicting war between Russia and Ukraine except Russia and Ukraine;0;12361;ProfPaulPoast
philippcjahn;Sun Feb 13 23:59:22 +0000 2022;RT @markus_ziener: Must read: Why the West’s Diplomacy With Russia Keeps Failing https://t.co/5wGTK1YN4t;0;1;ProfPaulPoast
davieschris819;Sun Feb 13 23:59:21 +0000 2022;RT @TarsLives: Did WW3 just kick off? #Russia #Ukraine #UkraineCrisis #WW3 https://t.co/8yCyJOUejW;0;1;ProfPaulPoast
Robin579384016;Sun Feb 13 23:59:21 +0000 2022;RT @Internl_Leaks: #BREAKING: Russian Howitzers going towards Ukraine in Kursk today. Russia Army Ground Forces have over 800 2S19 Msta 152…;0;6;ProfPaulPoast
avocats;Sun Feb 13 23:59:20 +0000 2022;RT @WhiteHouse: .@POTUS spoke with President Zelenskyy today to make clear the U.S. would respond swiftly and decisively to any further Rus…;0;1694;ProfPaulPoast
Gunn53;Sun Feb 13 23:59:20 +0000 2022;"RT @Chellaney: The world's biggest military buildup is China’s buildup against India. But India is calmly handling China’s war threat. 

Bi…";0;1658;ProfPaulPoast
Ethiopialead;Sun Feb 13 23:59:19 +0000 2022;RT @anneapplebaum: Why does our diplomacy with Russia fail? Because our imagination has failed. We don't understand who we are talking to,…;0;1949;ProfPaulPoast
cmoorefororange;Sun Feb 13 23:59:18 +0000 2022;RT @jaynordlinger: Almost her entire life, @anneapplebaum has been studying Russia and Ukraine. It shows, in this superbly explanatory piec…;0;597;ProfPaulPoast
GkeKavak2;Sun Feb 13 23:59:17 +0000 2022;RT @trussliz: I delivered a clear message to Minister Lavrov that Russia must deescalate, respect Ukraine’s  sovereignty and engage in mean…;0;1057;ProfPaulPoast
CDavidPina;Sun Feb 13 23:59:15 +0000 2022;RT @deejay90192: Adam Schiff was right about Trump Russia, Ukraine, and complicit Congressional Republicans who let him escape accountabili…;0;17;ProfPaulPoast
scottgoeke;Sun Feb 13 23:59:14 +0000 2022;"RT @emptywheel: Here are some things that Trump and his supporters believe:

1) If one of his close associates sells him out to another cou…";0;148;ProfPaulPoast
t89500729;Sun Feb 13 23:59:11 +0000 2022;RT @RatildaHoyden: @propornot @Ukrainolution @TheProgCons @anders_aslund Russia EXPECTS Ukraine to mobilize and to start losing a lot of mo…;0;1;ProfPaulPoast
HBConservative1;Sun Feb 13 23:59:10 +0000 2022;RT @RealCandaceO: The best part is that the Ukrainian President has asked the CIA to provide proof that Russia is planning to invade and th…;0;3478;ProfPaulPoast
Erudition_lost;Sun Feb 13 23:59:09 +0000 2022;RT @jilevin: How Ukraine is responding to escalating threats of invasion https://t.co/5T0TzJtGVc;0;11;ProfPaulPoast
LoveRachel6;Sun Feb 13 23:59:09 +0000 2022;"RT @Investingcom: ⚠️Top 3 Things to Watch in Markets This Week:

-Russia/Ukraine/U.S. War Jitters
-Fed Minutes, Speakers
-Nvidia, Roku, Sho…";0;50;ProfPaulPoast
Styleseer;Sun Feb 13 23:59:08 +0000 2022;RT @sbg1: Early on a Sunday morning, with Russia and its 100k army on the brink of invading Ukraine, I’m wondering where are all the anti w…;0;2119;ProfPaulPoast
alkay52;Sun Feb 13 23:59:08 +0000 2022;RT @PalmerReport: One important way America can punish Russia for its aggression against Ukraine is to put Russian asset Donald Trump in pr…;0;861;ProfPaulPoast
o_osnia;Sun Feb 13 23:59:08 +0000 2022;"RT @Cernovich: Russia: We aren’t going to invade Ukraine. 

Ukraine: Russia isn’t going to invade.

Media: WAR IS IMMINENT arm Ukraine and…";0;5694;ProfPaulPoast
multimarymc;Sun Feb 13 23:59:07 +0000 2022;"RT @votevets: ""Let's hope diplomacy works. It's about diplomacy, deterrence, diplomacy, deterrence, and the president has made it very clea…";0;176;ProfPaulPoast
WonderWhereIAm1;Sun Feb 13 23:59:06 +0000 2022;RT @JustinTrudeau: On the phone today, @OlafScholz and I spoke about Russia’s aggressive actions in and around Ukraine. We both stressed th…;0;277;ProfPaulPoast
TulipgirlTulip;Sun Feb 13 23:59:06 +0000 2022;RT @joncoopertweets: In an hour-long call, President Biden assured his Ukrainian counterpart that the U.S. would respond promptly and decis…;0;69;ProfPaulPoast
pro_sxm;Sun Feb 13 23:59:06 +0000 2022;"RT @SarahRobert42: Putin : ''If Ukraine joins NATO &amp; attempts to bring Crimea back, European countries will be pulled into a war with Russi…";0;178;ProfPaulPoast
DCRando2020;Sun Feb 13 23:59:04 +0000 2022;RT @ScooterCasterNY: Civilians including children as young as 9 years old are training in Kyiv today amid #Ukraine #Russia tensions https:/…;0;324;ProfPaulPoast
DziadoszS;Sun Feb 13 23:59:04 +0000 2022;"RT @TimesRadio: ""I'm not moving on. If I have to join the territorial defence regiments...then that's what I'll do.""

@PaulNiland, a Britis…";0;202;ProfPaulPoast
CuestionMarque;Sun Feb 13 23:58:59 +0000 2022;RT @deejay90192: Adam Schiff was right about Trump Russia, Ukraine, and complicit Congressional Republicans who let him escape accountabili…;0;17;ProfPaulPoast
moasyraf;Sun Feb 13 23:58:59 +0000 2022;"RT @thepatriotsasia: Ketika ini lebih 100,000 tentera Russia sudah tiba di sempadan Russia-Ukraine.

Kapal-kapal perang Russia juga mula ti…";0;1643;ProfPaulPoast
macmachado57;Sun Feb 13 23:58:58 +0000 2022;RT @RealCandaceO: The best part is that the Ukrainian President has asked the CIA to provide proof that Russia is planning to invade and th…;0;3478;ProfPaulPoast
Run_DJA;Sun Feb 13 23:58:57 +0000 2022;RT @ElbridgeColby: We’re way past the time where we could pretend to “walk and chew gum at the same time.” We need to focus on a Taiwan fig…;0;44;ProfPaulPoast
TheWaProudAunt;Sun Feb 13 23:58:57 +0000 2022;"RT @flowerlady61: One last comment on Russia-Ukraine:

What if we replace Ukraine with Sudetenland, and Putin with Hitler.

Make any more s…";0;1;ProfPaulPoast
hhelenhh;Sun Feb 13 23:58:57 +0000 2022;"RT @JuliaDavisNews: Right on cue, #Russia's state media is already spreading outrageously false claims and fake ""warnings,"" aided by pro-Kr…";0;331;ProfPaulPoast
AngryRising;Sun Feb 13 23:58:57 +0000 2022;RT @PeterKiefor: I'm so confused.  Saudi Arabia is actively bombing Yemen yet we're doing nothing and not even talking about it.  Yet Russi…;0;2753;ProfPaulPoast
dichty_j;Sun Feb 13 23:58:56 +0000 2022;"RT @anneapplebaum: and here's the article if you missed it 
https://t.co/nUTqaunPxe";0;92;ProfPaulPoast
SuhithaE;Sun Feb 13 23:58:54 +0000 2022;"RT @ABC: Pres. Biden assured Ukrainian Pres. Volodymyr Zelensky that the U.S. and its allies will respond ""swiftly and decisively"" to any f…";0;158;ProfPaulPoast
1027phoenix;Sun Feb 13 23:58:53 +0000 2022;RT @RealCandaceO: The best part is that the Ukrainian President has asked the CIA to provide proof that Russia is planning to invade and th…;0;3478;ProfPaulPoast
AasaRaiko;Sun Feb 13 23:58:53 +0000 2022;RT @spawnofKahn: @theinvstg @whsieh There likely won’t be much an insurgency in the traditional sense because of the style of war Russia lo…;0;2;ProfPaulPoast
Laprof14974523;Sun Feb 13 23:58:46 +0000 2022;RT @WhiteHouse: .@POTUS spoke with President Zelenskyy today to make clear the U.S. would respond swiftly and decisively to any further Rus…;0;1694;ProfPaulPoast
fishhomeagain;Sat Feb 12 14:09:42 +0000 2022;RT @john_sipher: New intelligence suggests Russia plans a ‘false flag’ operation to trigger an invasion of Ukraine https://t.co/PcX8eyuvw2;0;159;ProfPaulPoast
openedsource;Sat Feb 12 14:09:41 +0000 2022;RT @DefenseBaron: Arms industry PR reps are sending us pitches boasting that their weapons systems may be used in the pending Russia-Ukrain…;0;479;ProfPaulPoast
kandieg19652000;Sat Feb 12 14:09:41 +0000 2022;RT @Don_Standeford: There are 7,000 American citizens currently in Ukraine with another 25,000 dual citizens with U.S. citizenship, all of…;0;7;ProfPaulPoast
buginmyeye;Sat Feb 12 14:09:41 +0000 2022;RT @philthatremains: There’s no reason for the U.S. to involve itself in a war between Ukraine and Russia full stop;0;309;ProfPaulPoast
AljosaDragas;Sat Feb 12 14:09:41 +0000 2022;"RT @bmz9453: He went on, “... many steps are taken to set Slavic peoples against each other ... ”
Zato se po moji logiki Rusija ne bo ustav…";0;9;ProfPaulPoast
andy271050;Sat Feb 12 14:09:41 +0000 2022;RT @DanielaNadj: A potential invasion of Ukraine by Russia doesn't take away from the fact that Boris Johnson repeatedly broke Covid laws a…;0;54;ProfPaulPoast
CingHsian;Sat Feb 12 14:09:40 +0000 2022;RT @USEmbassyKyiv: Ukraine has repeatedly tried to implement all three Minsk agreements in good faith, but Russia now fails to even acknowl…;0;113;ProfPaulPoast
layr951;Sat Feb 12 14:09:40 +0000 2022;"RT @4HumanUnity: @POTUS Russia if u r listening. This is how a real president sounds like. 

Since Ukraine regained its independence in 199…";0;13;ProfPaulPoast
miraninikhil;Sat Feb 12 14:09:39 +0000 2022;"RT @HananyaNaftali: The Pentagon is sending another 3,000 combat troops to Poland to deter Russia.

Nearly 10,000 US troops will be station…";0;212;ProfPaulPoast
fatterthanusual;Sat Feb 12 14:09:37 +0000 2022;"RT @SpiritofHo: The Joe Biden administration is lying and fear mongering its way into a war with Russia over Ukraine.

The Democratic Party…";0;101;ProfPaulPoast
MaxXBlackWerk;Sat Feb 12 14:09:37 +0000 2022;RT @AP: BREAKING: The White House urges Americans to leave Ukraine in the next 24 to 48 hours, and warns the U.S. won't rescue civilians if…;0;1012;ProfPaulPoast
UA_EUMission;Sat Feb 12 14:09:35 +0000 2022;RT @kajakallas: Just had a phone call with @vonderleyen to take stock of the crisis caused by #Russia's aggressive behaviour towards #Ukrai…;0;98;ProfPaulPoast
Matt18548209;Sat Feb 12 14:09:35 +0000 2022;RT @DJChocolateMLK: The presumptive frontrunner for leader of the CPC is supporting a foreign funded insurrection while getting support fro…;0;57;ProfPaulPoast
CingHsian;Sat Feb 12 14:09:34 +0000 2022;RT @GlasnostGone: Good people at @InformNapalm track down the location of a video filmed in Russia's Rostov-on-Don region, near #Ukraine's…;0;7;ProfPaulPoast
maxim_lad;Sat Feb 12 14:09:34 +0000 2022;RT @business: Russia is demonstrating its military power near Ukraine as a diplomatic scramble continues to try to resolve the crisis with…;0;45;ProfPaulPoast
VickieBouska;Sat Feb 12 14:09:34 +0000 2022;RT @yarotrof: Russian state media says Russia — which insists it is not planning an invasion — is beginning to evacuate its embassy staff i…;0;188;ProfPaulPoast
Magnat_dollar;Sat Feb 12 14:09:33 +0000 2022;RT @AntiDanilevski: Everyone knows about Russian invasion into Ukraine except for Russia. Don't listen US propaganda, it is them and their…;0;23;ProfPaulPoast
pp_2523;Sat Feb 12 14:09:32 +0000 2022;"RT @SalehJafar: I just cannot think of a war between Russia &amp; Ukraine! https://t.co/sT35sJvssS";0;2;ProfPaulPoast
ABMckinley;Sat Feb 12 14:09:32 +0000 2022;RT @Share_Talk: The rouble fell the most in nearly two years on Friday after the #USA said #Russia has amassed enough troops near #Ukraine…;0;4;ProfPaulPoast
MassimoZagati;Sat Feb 12 14:09:30 +0000 2022;"RT @RyanDetrick: Given today's Russia/Ukraine news, here's what stocks have done during previous major geopolitical events.

Can't minimize…";0;194;ProfPaulPoast
LaureenPatience;Sat Feb 12 14:09:29 +0000 2022;RT @AaronParnas: As Russia prepares to invade Ukraine, please understand that this will be a bloody, costly war and will only exacerbate th…;0;170;ProfPaulPoast
Gamanhyj;Sat Feb 12 14:09:29 +0000 2022;"RT @SoonfeedEU: 16 FEB: Russia could invade #Ukraine,  U.S. intelligence says.
🇺🇦 https://t.co/f921d9HNG0 https://t.co/wR8gzSKDa0";0;3;ProfPaulPoast
StevoB01;Sat Feb 12 14:09:29 +0000 2022;RT @SecBlinken: I spoke with Foreign Minister Lavrov today to urge a diplomatic resolution to Russia’s unprovoked military build-up around…;0;2471;ProfPaulPoast
cogburn_kathy;Sat Feb 12 14:09:28 +0000 2022;RT @shustry: I admit. I have not seen The Intelligence. But there's never been a time when my understanding of Russia -- my 15 years of rep…;0;2213;ProfPaulPoast
doughdab;Sat Feb 12 14:09:28 +0000 2022;RT @GordonGChang: The calendar says it’s 2022, but it sure feels like 1939. #Russia #Ukraine;0;333;ProfPaulPoast
knott_richard;Sat Feb 12 14:09:27 +0000 2022;RT @TLDRNewsUK: 🛫 The UK will *not* be able to fly people out of Ukraine if Russia invades, according to the Armed Forces Minister James He…;0;1;ProfPaulPoast
studentsabrina;Sat Feb 12 14:09:27 +0000 2022;RT @john_sipher: Sleazebag. Those westerners who prop up dictators who attack the west (a la Giuliani, Schroeder, Freeh and Trump) should b…;0;134;ProfPaulPoast
shaque9000;Sat Feb 12 14:09:26 +0000 2022;RT @ubiquitousai: @oneunderscore__ I suspect the truck protests and Russia looking to invade Ukraine are related. Divide the west.;0;67;ProfPaulPoast
discgolf19th;Sat Feb 12 14:09:26 +0000 2022;RT @KatieBoLillis: NEWS: The U.S. and its allies have new intelligence that suggests Russia could launch an attack on Ukraine even before t…;0;858;ProfPaulPoast
HHA_ID;Sat Feb 12 14:09:25 +0000 2022;RT @MichitoTsuruoka: 露による侵攻に備えて米欧間で対露制裁の調整が進むなか、EUではハンガリーとオーストリアが制裁に反対・懐疑的との報道も。それを受け墺外相が打ち消しの発言。ノルドストリーム2を含めて制裁に賛成、と。残るはハンガリーのみ？ただ制裁対象の詳細の…;0;75;ProfPaulPoast
Jacquel55502468;Sat Feb 12 14:09:24 +0000 2022;RT @john_sipher: New intelligence suggests Russia plans a ‘false flag’ operation to trigger an invasion of Ukraine https://t.co/PcX8eyuvw2;0;159;ProfPaulPoast
raffish123;Sat Feb 12 14:09:24 +0000 2022;RT @MeghBulletin: Russia has started evacuating its Diplomats from Ukraine- RIA;0;499;ProfPaulPoast
andy_hessey;Sat Feb 12 14:09:23 +0000 2022;RT @JuliaDavisNews: A key Russia expert and two other defense experts are being blocked from joining the Pentagon by GOP Sen. Josh Hawley,…;0;4171;ProfPaulPoast
JanetteD;Sat Feb 12 14:09:23 +0000 2022;RT @SecBlinken: I spoke with Foreign Minister Lavrov today to urge a diplomatic resolution to Russia’s unprovoked military build-up around…;0;2471;ProfPaulPoast
RichEllefritz;Sat Feb 12 14:09:22 +0000 2022;RT @philthatremains: There’s no reason for the U.S. to involve itself in a war between Ukraine and Russia full stop;0;309;ProfPaulPoast
paraparazi;Sat Feb 12 14:09:22 +0000 2022;"RT @ProblemSniper: When will Russia Invade Ukraine?

My guess: Wednesday. 

What does #fintwit think?";0;1;ProfPaulPoast
WillaABell1;Sat Feb 12 14:09:22 +0000 2022;RT @Sandbagger_01: Russia-Ukraine crisis: What are NATO spy planes doing to keep tabs on the Russians? | World News | Sky News https://t.co…;0;9;ProfPaulPoast
Aajibolah;Sat Feb 12 14:09:21 +0000 2022;RT @CNN: CNN's Frederik Pleitgen reports on the US deploying more soldiers to Romania as Russia continues to gather troops on the Ukraine b…;0;132;ProfPaulPoast
livesypher;Sat Feb 12 14:09:21 +0000 2022;RT @JackPosobiec: Moscow slams reports about 'imminent invasion of Ukraine' as 'disinformation campaign’ against Russia https://t.co/NFYqZY…;0;405;ProfPaulPoast
ChrisHernon;Sat Feb 12 14:09:21 +0000 2022;RT @JEyal_RUSI: Will the West Heed Poland’s Warnings on Russian Aggression? by @AdamWSJ With excellent observations from @SlawomirDebski an…;0;12;ProfPaulPoast
DieselLiko;Sat Feb 12 14:09:20 +0000 2022;"RT @zerohedge: Both US &amp; Russia Evacuate Embassies In Ukraine As Crisis Enters Uncharted Territory https://t.co/T5vgjPUh4T";0;85;ProfPaulPoast
robert_kroupa;Sat Feb 12 14:09:20 +0000 2022;RT @john_sipher: New intelligence suggests Russia plans a ‘false flag’ operation to trigger an invasion of Ukraine https://t.co/PcX8eyuvw2;0;159;ProfPaulPoast
wildwalkerwoman;Sat Feb 12 14:09:19 +0000 2022;RT @shustry: I admit. I have not seen The Intelligence. But there's never been a time when my understanding of Russia -- my 15 years of rep…;0;2213;ProfPaulPoast
MohamedRashido1;Sat Feb 12 14:09:19 +0000 2022;"RT @BenjaminNorton: The US escalation strategy in Ukraine seems to be one of these:

-launch an attack on the Donbas, force Russia to inter…";0;185;ProfPaulPoast
dragon14fly;Sat Feb 12 14:09:19 +0000 2022;"RT @WashTimes: Russia increasing troops at Ukraine border; invasion could happen at any time, White House says https://t.co/KQxMXQb2Bf";0;5;ProfPaulPoast
identidadesDIOS;Sat Feb 12 14:09:19 +0000 2022;"RT @DrewHLive: Biden “claimed” to pull out of Afghanistan cause it was time to end a pointless war

Then months later attempts to spark a n…";0;327;ProfPaulPoast
Blumenbel28;Sat Feb 12 14:09:18 +0000 2022;RT @JackPosobiec: Moscow slams reports about 'imminent invasion of Ukraine' as 'disinformation campaign’ against Russia https://t.co/NFYqZY…;0;405;ProfPaulPoast
Czar700g;Sat Feb 12 14:09:18 +0000 2022;RT @Osinttechnical: RIA- Russia is beginning to evacuate diplomats from Ukraine;0;584;ProfPaulPoast
mesyedsalu;Sat Feb 12 14:09:17 +0000 2022;RT @kamaalrkhan: Today #USA foreign minister officially said, if #Russia will attack #Ukraine, then US and allies are ready to give proper…;0;14;ProfPaulPoast
zshn_a;Sat Feb 12 14:09:17 +0000 2022;RT @matthewesp: If Ukraine just put itself on the blockchain as an NFT, then there’s no way Russia can take it.;0;913;ProfPaulPoast
martinez_270115;Sat Feb 12 14:09:17 +0000 2022;"RT @ayubsumbal: 1️⃣ The deployment of #Russia 🇷🇺  troops on the Russian terriorty is the sovereign right of Russia. 
2️⃣ The deployment of…";0;12;ProfPaulPoast
AMarginCall;Sat Feb 12 14:09:16 +0000 2022;RT @JackPosobiec: Moscow slams reports about 'imminent invasion of Ukraine' as 'disinformation campaign’ against Russia https://t.co/NFYqZY…;0;405;ProfPaulPoast
OH38713001;Sat Feb 12 14:09:16 +0000 2022;RT @UmlandAndreas: A common Western misperception is that Ukrainians are unhappy about not getting enough direct help from the West. A far…;0;63;ProfPaulPoast
FJLCO;Sat Feb 12 14:09:15 +0000 2022;RT @washingtonpost: U.S. orders embassy in Kyiv to evacuate amid fears Russia will invade soon https://t.co/2ppJtiCRU2;0;83;ProfPaulPoast
iggae;Sat Feb 12 14:09:15 +0000 2022;RT @GlasnostGone: Earth calling Putin's Russia. Your endless threats and intimidation aren't working. You're only making #Ukraine stronger,…;0;16;ProfPaulPoast
blinktip;Sat Feb 12 14:09:15 +0000 2022;RT @john_sipher: New intelligence suggests Russia plans a ‘false flag’ operation to trigger an invasion of Ukraine https://t.co/PcX8eyuvw2;0;159;ProfPaulPoast
watts_judi;Sat Feb 12 14:09:15 +0000 2022;RT @JuliaDavisNews: A key Russia expert and two other defense experts are being blocked from joining the Pentagon by GOP Sen. Josh Hawley,…;0;4171;ProfPaulPoast
US2EU;Sat Feb 12 14:09:13 +0000 2022;RT @SecBlinken: I spoke with Foreign Minister Lavrov today to urge a diplomatic resolution to Russia’s unprovoked military build-up around…;0;2471;ProfPaulPoast
Waqaral97716557;Sat Feb 12 14:09:13 +0000 2022;"RT @ZaidZamanHamid: Keep an eye on global political/economic turmoil.......

US is expecting that Russia may attack Ukraine by 15 February.…";0;199;ProfPaulPoast
sooze10;Sat Feb 12 14:09:13 +0000 2022;RT @JuliaDavisNews: A key Russia expert and two other defense experts are being blocked from joining the Pentagon by GOP Sen. Josh Hawley,…;0;4171;ProfPaulPoast
urfullofshit2;Sat Feb 12 14:09:11 +0000 2022;RT @TulsiGabbard: The neocons/warmongers have spent years stoking the new cold war with Russia and have now brought us to the brink in Ukra…;0;3438;ProfPaulPoast
hidemura_2009;Sat Feb 12 14:09:09 +0000 2022;RT @SecBlinken: I spoke with Foreign Minister Lavrov today to urge a diplomatic resolution to Russia’s unprovoked military build-up around…;0;2471;ProfPaulPoast
